Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-09-14 00:00:00,Brazil,South Brazil,BR-S,50.39,82.54,91.24,91.24,ons.org.br
2022-09-15 00:00:00,Brazil,South Brazil,BR-S,54.60,87.84,90.50,90.50,ons.org.br
2022-09-16 00:00:00,Brazil,South Brazil,BR-S,57.50,90.66,90.00,90.00,ons.org.br
2022-09-17 00:00:00,Brazil,South Brazil,BR-S,55.41,87.75,90.36,90.36,ons.org.br
2022-09-18 00:00:00,Brazil,South Brazil,BR-S,51.05,81.96,91.12,90.98,ons.org.br
2022-09-19 00:00:00,Brazil,South Brazil,BR-S,37.09,67.04,93.55,93.54,ons.org.br
2022-09-20 00:00:00,Brazil,South Brazil,BR-S,40.07,70.53,93.03,93.03,ons.org.br
2022-09-21 00:00:00,Brazil,South Brazil,BR-S,45.73,77.36,92.05,92.05,ons.org.br
2022-09-22 00:00:00,Brazil,South Brazil,BR-S,43.15,73.71,92.50,92.50,ons.org.br
2022-09-23 00:00:00,Brazil,South Brazil,BR-S,43.55,74.11,92.43,92.43,ons.org.br
2022-09-24 00:00:00,Brazil,South Brazil,BR-S,52.58,85.50,90.86,90.86,ons.org.br
2022-09-25 00:00:00,Brazil,South Brazil,BR-S,57.70,90.34,89.96,89.61,ons.org.br; Electricity Maps Estimation
2022-09-26 00:00:00,Brazil,South Brazil,BR-S,48.86,79.93,91.50,91.50,ons.org.br; Electricity Maps Estimation
2022-09-27 00:00:00,Brazil,South Brazil,BR-S,37.00,67.17,93.57,93.57,ons.org.br
2022-09-28 00:00:00,Brazil,South Brazil,BR-S,38.54,68.44,93.30,93.25,ons.org.br
2022-09-29 00:00:00,Brazil,South Brazil,BR-S,42.65,73.45,92.58,92.52,ons.org.br
2022-09-30 00:00:00,Brazil,South Brazil,BR-S,46.51,77.81,91.91,91.79,ons.org.br
2022-10-01 00:00:00,Brazil,South Brazil,BR-S,55.20,88.41,90.40,90.16,ons.org.br
2022-10-02 00:00:00,Brazil,South Brazil,BR-S,75.18,112.03,86.92,86.15,ons.org.br
2022-10-03 00:00:00,Brazil,South Brazil,BR-S,45.07,76.24,92.16,92.10,ons.org.br
2022-10-04 00:00:00,Brazil,South Brazil,BR-S,55.42,88.68,90.36,90.25,ons.org.br
2022-10-05 00:00:00,Brazil,South Brazil,BR-S,64.16,98.46,88.84,88.69,ons.org.br
2022-10-06 00:00:00,Brazil,South Brazil,BR-S,61.05,94.48,89.38,89.26,ons.org.br
2022-10-07 00:00:00,Brazil,South Brazil,BR-S,52.21,84.16,90.92,90.92,ons.org.br
2022-10-08 00:00:00,Brazil,South Brazil,BR-S,54.99,87.67,90.44,90.44,ons.org.br
2022-10-09 00:00:00,Brazil,South Brazil,BR-S,81.61,118.64,85.81,85.26,ons.org.br
2022-10-10 00:00:00,Brazil,South Brazil,BR-S,39.65,70.10,93.11,93.11,ons.org.br
2022-10-11 00:00:00,Brazil,South Brazil,BR-S,32.37,61.22,94.37,94.37,ons.org.br
2022-10-12 00:00:00,Brazil,South Brazil,BR-S,41.31,72.05,92.82,92.74,ons.org.br
2022-10-13 00:00:00,Brazil,South Brazil,BR-S,37.08,66.90,93.55,93.55,ons.org.br
2022-10-14 00:00:00,Brazil,South Brazil,BR-S,35.24,64.48,93.87,93.87,ons.org.br
2022-10-15 00:00:00,Brazil,South Brazil,BR-S,37.74,67.05,93.44,93.42,ons.org.br
2022-10-16 00:00:00,Brazil,South Brazil,BR-S,69.20,103.85,87.96,87.49,ons.org.br
2022-10-17 00:00:00,Brazil,South Brazil,BR-S,47.02,78.32,91.82,91.82,ons.org.br
2022-10-18 00:00:00,Brazil,South Brazil,BR-S,45.21,75.91,92.14,92.14,ons.org.br
2022-10-19 00:00:00,Brazil,South Brazil,BR-S,46.83,78.37,91.86,91.86,ons.org.br; Electricity Maps Estimation
2022-10-20 00:00:00,Brazil,South Brazil,BR-S,48.34,80.43,91.59,91.57,ons.org.br
2022-10-21 00:00:00,Brazil,South Brazil,BR-S,43.30,74.44,92.47,92.47,ons.org.br
2022-10-22 00:00:00,Brazil,South Brazil,BR-S,40.51,71.41,92.96,92.96,ons.org.br
2022-10-23 00:00:00,Brazil,South Brazil,BR-S,49.08,81.04,91.46,91.46,ons.org.br
2022-10-24 00:00:00,Brazil,South Brazil,BR-S,40.95,71.73,92.88,92.88,ons.org.br
2022-10-25 00:00:00,Brazil,South Brazil,BR-S,43.21,74.03,92.49,92.49,ons.org.br; Electricity Maps Estimation
2022-10-26 00:00:00,Brazil,South Brazil,BR-S,41.31,71.51,92.82,92.82,ons.org.br
2022-10-27 00:00:00,Brazil,South Brazil,BR-S,41.85,72.26,92.72,92.72,ons.org.br
2022-10-28 00:00:00,Brazil,South Brazil,BR-S,34.13,63.77,94.06,94.06,ons.org.br
2022-10-29 00:00:00,Brazil,South Brazil,BR-S,34.52,64.01,94.00,94.00,ons.org.br
2022-10-30 00:00:00,Brazil,South Brazil,BR-S,59.04,92.62,89.73,89.62,ons.org.br; Electricity Maps Estimation
2022-10-31 00:00:00,Brazil,South Brazil,BR-S,44.78,75.38,92.21,92.21,ons.org.br
2022-11-01 00:00:00,Brazil,South Brazil,BR-S,47.04,78.38,91.82,91.82,ons.org.br
2022-11-02 00:00:00,Brazil,South Brazil,BR-S,55.29,88.73,90.38,90.38,ons.org.br
2022-11-03 00:00:00,Brazil,South Brazil,BR-S,52.74,85.61,90.83,90.83,ons.org.br
2022-11-04 00:00:00,Brazil,South Brazil,BR-S,52.33,85.00,90.90,90.90,ons.org.br
2022-11-05 00:00:00,Brazil,South Brazil,BR-S,60.66,94.36,89.45,89.45,ons.org.br
2022-11-06 00:00:00,Brazil,South Brazil,BR-S,87.53,125.70,84.78,84.01,ons.org.br
2022-11-07 00:00:00,Brazil,South Brazil,BR-S,63.47,97.60,88.96,88.94,ons.org.br
2022-11-08 00:00:00,Brazil,South Brazil,BR-S,57.57,90.95,89.99,89.98,ons.org.br; Electricity Maps Estimation
2022-11-09 00:00:00,Brazil,South Brazil,BR-S,49.31,81.54,91.42,91.42,ons.org.br
2022-11-10 00:00:00,Brazil,South Brazil,BR-S,48.28,80.28,91.60,91.60,ons.org.br
2022-11-11 00:00:00,Brazil,South Brazil,BR-S,38.65,68.59,93.28,93.28,ons.org.br
2022-11-12 00:00:00,Brazil,South Brazil,BR-S,41.55,72.07,92.77,92.77,ons.org.br
2022-11-13 00:00:00,Brazil,South Brazil,BR-S,61.26,94.61,89.35,89.27,ons.org.br
2022-11-14 00:00:00,Brazil,South Brazil,BR-S,51.46,83.48,91.05,91.04,ons.org.br
2022-11-15 00:00:00,Brazil,South Brazil,BR-S,57.15,89.82,90.06,90.06,ons.org.br
2022-11-16 00:00:00,Brazil,South Brazil,BR-S,56.60,90.18,90.16,90.15,ons.org.br
2022-11-17 00:00:00,Brazil,South Brazil,BR-S,61.15,95.68,89.36,89.28,ons.org.br
2022-11-18 00:00:00,Brazil,South Brazil,BR-S,55.42,88.60,90.36,90.34,ons.org.br
2022-11-19 00:00:00,Brazil,South Brazil,BR-S,61.49,94.76,89.31,89.27,ons.org.br
2022-11-20 00:00:00,Brazil,South Brazil,BR-S,50.15,81.33,91.28,91.23,ons.org.br
2022-11-21 00:00:00,Brazil,South Brazil,BR-S,34.71,64.18,93.96,93.83,ons.org.br
2022-11-22 00:00:00,Brazil,South Brazil,BR-S,35.12,64.70,93.89,93.74,ons.org.br
2022-11-23 00:00:00,Brazil,South Brazil,BR-S,35.86,65.96,93.76,93.67,ons.org.br
2022-11-24 00:00:00,Brazil,South Brazil,BR-S,39.58,70.25,93.12,92.89,ons.org.br
2022-11-25 00:00:00,Brazil,South Brazil,BR-S,39.08,69.58,93.20,92.99,ons.org.br
2022-11-26 00:00:00,Brazil,South Brazil,BR-S,24.38,51.98,95.76,95.60,ons.org.br
2022-11-27 00:00:00,Brazil,South Brazil,BR-S,40.71,70.56,92.92,92.80,ons.org.br
2022-11-28 00:00:00,Brazil,South Brazil,BR-S,36.07,65.28,93.73,93.59,ons.org.br
2022-11-29 00:00:00,Brazil,South Brazil,BR-S,33.93,62.80,94.10,93.98,ons.org.br
2022-11-30 00:00:00,Brazil,South Brazil,BR-S,34.07,62.88,94.07,93.85,ons.org.br
2022-12-01 00:00:00,Brazil,South Brazil,BR-S,34.26,63.09,94.04,93.59,ons.org.br; Electricity Maps Estimation
2022-12-02 00:00:00,Brazil,South Brazil,BR-S,40.00,70.32,93.04,91.95,ons.org.br
2022-12-03 00:00:00,Brazil,South Brazil,BR-S,52.58,85.15,90.86,89.11,ons.org.br
2022-12-04 00:00:00,Brazil,South Brazil,BR-S,48.74,80.70,91.52,90.34,ons.org.br
2022-12-05 00:00:00,Brazil,South Brazil,BR-S,47.05,78.69,91.82,90.32,ons.org.br
2022-12-06 00:00:00,Brazil,South Brazil,BR-S,40.38,71.01,92.98,91.74,ons.org.br
2022-12-07 00:00:00,Brazil,South Brazil,BR-S,43.46,74.52,92.44,90.90,ons.org.br
2022-12-08 00:00:00,Brazil,South Brazil,BR-S,41.00,71.42,92.87,91.29,ons.org.br
2022-12-09 00:00:00,Brazil,South Brazil,BR-S,39.48,69.97,93.14,91.61,ons.org.br
2022-12-10 00:00:00,Brazil,South Brazil,BR-S,42.71,73.47,92.57,91.30,ons.org.br
2022-12-11 00:00:00,Brazil,South Brazil,BR-S,51.97,84.46,90.96,89.73,ons.org.br
2022-12-12 00:00:00,Brazil,South Brazil,BR-S,37.41,67.18,93.50,92.62,ons.org.br
2022-12-13 00:00:00,Brazil,South Brazil,BR-S,30.67,59.42,94.67,93.57,ons.org.br
2022-12-14 00:00:00,Brazil,South Brazil,BR-S,40.28,70.86,92.99,91.62,ons.org.br
2022-12-15 00:00:00,Brazil,South Brazil,BR-S,37.81,67.56,93.43,92.12,ons.org.br
2022-12-16 00:00:00,Brazil,South Brazil,BR-S,31.97,60.54,94.44,93.13,ons.org.br
2022-12-17 00:00:00,Brazil,South Brazil,BR-S,29.84,58.03,94.81,93.88,ons.org.br
2022-12-18 00:00:00,Brazil,South Brazil,BR-S,39.45,68.67,93.14,91.65,ons.org.br
2022-12-19 00:00:00,Brazil,South Brazil,BR-S,37.78,66.86,93.43,91.83,ons.org.br
2022-12-20 00:00:00,Brazil,South Brazil,BR-S,30.78,58.97,94.65,93.06,ons.org.br
2022-12-21 00:00:00,Brazil,South Brazil,BR-S,26.41,54.05,95.41,94.06,ons.org.br
2022-12-22 00:00:00,Brazil,South Brazil,BR-S,18.69,44.78,96.75,95.52,ons.org.br
2022-12-23 00:00:00,Brazil,South Brazil,BR-S,17.38,42.96,96.98,95.88,ons.org.br
2022-12-24 00:00:00,Brazil,South Brazil,BR-S,17.77,43.73,96.91,95.71,ons.org.br
2022-12-25 00:00:00,Brazil,South Brazil,BR-S,25.60,53.09,95.55,93.17,ons.org.br
2022-12-26 00:00:00,Brazil,South Brazil,BR-S,20.42,47.29,96.45,94.64,ons.org.br
2022-12-27 00:00:00,Brazil,South Brazil,BR-S,24.45,52.13,95.75,93.46,ons.org.br
2022-12-28 00:00:00,Brazil,South Brazil,BR-S,25.63,53.03,95.54,93.27,ons.org.br
2022-12-29 00:00:00,Brazil,South Brazil,BR-S,20.72,47.48,96.40,94.50,ons.org.br
2022-12-30 00:00:00,Brazil,South Brazil,BR-S,29.62,57.65,94.85,92.11,ons.org.br
2022-12-31 00:00:00,Brazil,South Brazil,BR-S,29.01,56.48,94.95,91.98,ons.org.br
