Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2024-01-27 00:00:00,Brazil,South Brazil,BR-S,40.26,73.25,93.00,92.85,ons.org.br
2024-01-28 00:00:00,Brazil,South Brazil,BR-S,46.68,81.38,91.88,91.63,ons.org.br
2024-01-29 00:00:00,Brazil,South Brazil,BR-S,34.98,67.38,93.92,93.78,ons.org.br
2024-01-30 00:00:00,Brazil,South Brazil,BR-S,31.40,62.95,94.54,94.48,ons.org.br
2024-01-31 00:00:00,Brazil,South Brazil,BR-S,35.28,67.54,93.86,93.61,ons.org.br
2024-02-01 00:00:00,Brazil,South Brazil,BR-S,49.96,84.76,91.31,90.50,ons.org.br
2024-02-02 00:00:00,Brazil,South Brazil,BR-S,49.26,83.53,91.43,90.85,ons.org.br
2024-02-03 00:00:00,Brazil,South Brazil,BR-S,55.62,91.08,90.33,89.56,ons.org.br
2024-02-04 00:00:00,Brazil,South Brazil,BR-S,63.10,100.08,89.03,87.90,ons.org.br
2024-02-05 00:00:00,Brazil,South Brazil,BR-S,49.94,84.41,91.31,90.58,ons.org.br
2024-02-06 00:00:00,Brazil,South Brazil,BR-S,43.61,76.72,92.42,91.98,ons.org.br
2024-02-07 00:00:00,Brazil,South Brazil,BR-S,43.54,76.50,92.43,91.84,ons.org.br
2024-02-08 00:00:00,Brazil,South Brazil,BR-S,44.14,77.35,92.32,91.83,Electricity Maps Estimation; ons.org.br
2024-02-09 00:00:00,Brazil,South Brazil,BR-S,43.42,76.45,92.45,91.96,ons.org.br
2024-02-10 00:00:00,Brazil,South Brazil,BR-S,51.36,85.67,91.07,90.37,ons.org.br
2024-02-11 00:00:00,Brazil,South Brazil,BR-S,57.48,93.88,90.00,89.09,ons.org.br
2024-02-12 00:00:00,Brazil,South Brazil,BR-S,50.25,84.87,91.26,90.39,ons.org.br
2024-02-13 00:00:00,Brazil,South Brazil,BR-S,50.91,84.87,91.15,90.39,Electricity Maps Estimation; ons.org.br
2024-02-14 00:00:00,Brazil,South Brazil,BR-S,45.46,78.24,92.09,91.97,ons.org.br
2024-02-15 00:00:00,Brazil,South Brazil,BR-S,65.06,101.14,88.69,88.00,ons.org.br
2024-02-16 00:00:00,Brazil,South Brazil,BR-S,71.83,108.87,87.51,86.70,ons.org.br
2024-02-17 00:00:00,Brazil,South Brazil,BR-S,49.31,83.38,91.42,91.21,ons.org.br
2024-02-18 00:00:00,Brazil,South Brazil,BR-S,53.52,88.80,90.69,90.21,ons.org.br
2024-02-19 00:00:00,Brazil,South Brazil,BR-S,41.80,74.55,92.73,92.55,ons.org.br
2024-02-20 00:00:00,Brazil,South Brazil,BR-S,40.65,73.23,92.93,92.86,ons.org.br
2024-02-21 00:00:00,Brazil,South Brazil,BR-S,41.72,74.73,92.75,92.58,ons.org.br
2024-02-22 00:00:00,Brazil,South Brazil,BR-S,45.02,78.34,92.17,92.05,ons.org.br
2024-02-23 00:00:00,Brazil,South Brazil,BR-S,41.94,74.84,92.71,92.56,ons.org.br
2024-02-24 00:00:00,Brazil,South Brazil,BR-S,48.26,82.69,91.61,90.78,ons.org.br
2024-02-25 00:00:00,Brazil,South Brazil,BR-S,55.24,90.40,90.39,89.47,ons.org.br
2024-02-26 00:00:00,Brazil,South Brazil,BR-S,45.89,78.35,92.02,91.39,ons.org.br
2024-02-27 00:00:00,Brazil,South Brazil,BR-S,45.26,78.25,92.13,91.38,ons.org.br
2024-02-28 00:00:00,Brazil,South Brazil,BR-S,39.76,72.29,93.09,92.74,ons.org.br
2024-02-29 00:00:00,Brazil,South Brazil,BR-S,37.99,69.96,93.39,93.23,ons.org.br
2024-03-01 00:00:00,Brazil,South Brazil,BR-S,37.31,69.37,93.51,93.41,ons.org.br
2024-03-02 00:00:00,Brazil,South Brazil,BR-S,43.71,77.27,92.40,92.09,Electricity Maps Estimation; ons.org.br
2024-03-03 00:00:00,Brazil,South Brazil,BR-S,50.26,85.00,91.26,90.58,ons.org.br
2024-03-04 00:00:00,Brazil,South Brazil,BR-S,53.48,88.07,90.70,90.07,ons.org.br
2024-03-05 00:00:00,Brazil,South Brazil,BR-S,57.57,92.77,89.99,89.21,ons.org.br
2024-03-06 00:00:00,Brazil,South Brazil,BR-S,43.85,77.41,92.37,91.66,ons.org.br
2024-03-07 00:00:00,Brazil,South Brazil,BR-S,41.77,74.41,92.74,92.18,ons.org.br
2024-03-08 00:00:00,Brazil,South Brazil,BR-S,43.17,75.12,92.49,91.83,ons.org.br
2024-03-09 00:00:00,Brazil,South Brazil,BR-S,45.62,79.11,92.07,91.53,ons.org.br
2024-03-10 00:00:00,Brazil,South Brazil,BR-S,44.87,78.96,92.20,91.80,ons.org.br
2024-03-11 00:00:00,Brazil,South Brazil,BR-S,34.38,66.14,94.02,93.90,ons.org.br
2024-03-12 00:00:00,Brazil,South Brazil,BR-S,26.46,56.58,95.40,95.26,ons.org.br
2024-03-13 00:00:00,Brazil,South Brazil,BR-S,21.78,51.16,96.21,96.13,ons.org.br
2024-03-14 00:00:00,Brazil,South Brazil,BR-S,20.91,50.19,96.36,96.15,ons.org.br
2024-03-15 00:00:00,Brazil,South Brazil,BR-S,21.18,50.31,96.31,95.92,ons.org.br
2024-03-16 00:00:00,Brazil,South Brazil,BR-S,17.94,46.97,96.88,96.43,ons.org.br
2024-03-17 00:00:00,Brazil,South Brazil,BR-S,24.01,53.74,95.82,95.30,ons.org.br
2024-03-18 00:00:00,Brazil,South Brazil,BR-S,25.95,55.57,95.49,95.31,ons.org.br
2024-03-19 00:00:00,Brazil,South Brazil,BR-S,28.52,58.67,95.04,94.78,ons.org.br
2024-03-20 00:00:00,Brazil,South Brazil,BR-S,24.92,54.40,95.67,95.51,ons.org.br
2024-03-21 00:00:00,Brazil,South Brazil,BR-S,28.31,57.62,95.08,94.81,ons.org.br
2024-03-22 00:00:00,Brazil,South Brazil,BR-S,24.17,53.69,95.80,95.67,ons.org.br
2024-03-23 00:00:00,Brazil,South Brazil,BR-S,31.06,61.72,94.60,94.26,ons.org.br
2024-03-24 00:00:00,Brazil,South Brazil,BR-S,46.13,79.90,91.98,90.59,ons.org.br
2024-03-25 00:00:00,Brazil,South Brazil,BR-S,38.74,71.21,93.26,92.22,ons.org.br
2024-03-26 00:00:00,Brazil,South Brazil,BR-S,37.89,70.26,93.41,92.96,ons.org.br
2024-03-27 00:00:00,Brazil,South Brazil,BR-S,40.28,72.71,92.99,92.43,ons.org.br
2024-03-28 00:00:00,Brazil,South Brazil,BR-S,42.49,75.22,92.61,91.69,ons.org.br
2024-03-29 00:00:00,Brazil,South Brazil,BR-S,56.56,92.05,90.16,88.29,ons.org.br
2024-03-30 00:00:00,Brazil,South Brazil,BR-S,53.88,89.65,90.63,89.04,ons.org.br
2024-03-31 00:00:00,Brazil,South Brazil,BR-S,53.32,88.61,90.73,89.33,ons.org.br
2024-04-01 00:00:00,Brazil,South Brazil,BR-S,27.26,56.69,95.26,94.77,ons.org.br
2024-04-02 00:00:00,Brazil,South Brazil,BR-S,18.75,46.91,96.74,96.60,ons.org.br
2024-04-03 00:00:00,Brazil,South Brazil,BR-S,19.53,48.34,96.60,96.29,ons.org.br
2024-04-04 00:00:00,Brazil,South Brazil,BR-S,30.06,60.39,94.77,94.11,ons.org.br
2024-04-05 00:00:00,Brazil,South Brazil,BR-S,35.50,67.05,93.83,92.95,Electricity Maps Estimation; ons.org.br
2024-04-06 00:00:00,Brazil,South Brazil,BR-S,37.91,70.31,93.41,92.59,Electricity Maps Estimation; ons.org.br
2024-04-07 00:00:00,Brazil,South Brazil,BR-S,41.79,74.14,92.73,91.65,Electricity Maps Estimation; ons.org.br
2024-04-08 00:00:00,Brazil,South Brazil,BR-S,26.78,56.55,95.34,94.20,Electricity Maps Estimation; ons.org.br
2024-04-09 00:00:00,Brazil,South Brazil,BR-S,25.01,54.92,95.65,94.78,Electricity Maps Estimation; ons.org.br
2024-04-10 00:00:00,Brazil,South Brazil,BR-S,35.54,66.59,93.82,93.04,Electricity Maps Estimation; ons.org.br
2024-04-11 00:00:00,Brazil,South Brazil,BR-S,36.54,67.26,93.65,92.93,Electricity Maps Estimation; ons.org.br
2024-04-12 00:00:00,Brazil,South Brazil,BR-S,38.80,69.77,93.25,92.38,Electricity Maps Estimation; ons.org.br
2024-04-13 00:00:00,Brazil,South Brazil,BR-S,26.30,54.88,95.43,94.67,Electricity Maps Estimation; ons.org.br
2024-04-14 00:00:00,Brazil,South Brazil,BR-S,21.76,49.46,96.22,95.14,Electricity Maps Estimation; ons.org.br
2024-04-15 00:00:00,Brazil,South Brazil,BR-S,12.85,38.62,97.76,96.89,Electricity Maps Estimation; ons.org.br
2024-04-16 00:00:00,Brazil,South Brazil,BR-S,11.33,37.16,98.03,97.34,Electricity Maps Estimation; ons.org.br
2024-04-17 00:00:00,Brazil,South Brazil,BR-S,13.21,40.29,97.70,96.90,Electricity Maps Estimation; ons.org.br
2024-04-18 00:00:00,Brazil,South Brazil,BR-S,15.13,42.99,97.37,96.56,Electricity Maps Estimation; ons.org.br
2024-04-19 00:00:00,Brazil,South Brazil,BR-S,32.74,64.57,94.31,93.16,Electricity Maps Estimation; ons.org.br
2024-04-20 00:00:00,Brazil,South Brazil,BR-S,44.28,78.24,92.30,90.49,Electricity Maps Estimation; ons.org.br
2024-04-21 00:00:00,Brazil,South Brazil,BR-S,44.05,78.22,92.34,90.63,Electricity Maps Estimation; ons.org.br
2024-04-22 00:00:00,Brazil,South Brazil,BR-S,38.59,70.75,93.29,91.61,Electricity Maps Estimation; ons.org.br
2024-04-23 00:00:00,Brazil,South Brazil,BR-S,34.68,66.05,93.97,92.53,Electricity Maps Estimation; ons.org.br
2024-04-24 00:00:00,Brazil,South Brazil,BR-S,28.97,58.95,94.96,93.64,Electricity Maps Estimation; ons.org.br
2024-04-25 00:00:00,Brazil,South Brazil,BR-S,33.14,64.14,94.23,92.98,Electricity Maps Estimation; ons.org.br
2024-04-26 00:00:00,Brazil,South Brazil,BR-S,28.70,58.45,95.01,94.06,Electricity Maps Estimation; ons.org.br
2024-04-27 00:00:00,Brazil,South Brazil,BR-S,32.39,63.20,94.37,93.14,Electricity Maps Estimation; ons.org.br
2024-04-28 00:00:00,Brazil,South Brazil,BR-S,36.62,68.68,93.63,92.28,Electricity Maps Estimation; ons.org.br
2024-04-29 00:00:00,Brazil,South Brazil,BR-S,23.77,52.49,95.87,95.41,Electricity Maps Estimation; ons.org.br
2024-04-30 00:00:00,Brazil,South Brazil,BR-S,23.38,52.21,95.93,95.49,Electricity Maps Estimation; ons.org.br
2024-05-01 00:00:00,Brazil,South Brazil,BR-S,45.77,78.98,92.04,91.19,ons.org.br
2024-05-02 00:00:00,Brazil,South Brazil,BR-S,35.93,66.55,93.75,93.41,ons.org.br
2024-05-03 00:00:00,Brazil,South Brazil,BR-S,39.32,70.87,93.16,92.84,ons.org.br
2024-05-04 00:00:00,Brazil,South Brazil,BR-S,43.25,75.61,92.48,92.19,ons.org.br
2024-05-05 00:00:00,Brazil,South Brazil,BR-S,34.16,65.42,94.06,93.83,ons.org.br
2024-05-06 00:00:00,Brazil,South Brazil,BR-S,37.07,68.81,93.54,93.38,ons.org.br
2024-05-07 00:00:00,Brazil,South Brazil,BR-S,34.02,65.05,94.08,94.00,ons.org.br
2024-05-08 00:00:00,Brazil,South Brazil,BR-S,37.09,68.19,93.55,93.47,ons.org.br
2024-05-09 00:00:00,Brazil,South Brazil,BR-S,33.12,63.77,94.22,94.10,ons.org.br
2024-05-10 00:00:00,Brazil,South Brazil,BR-S,34.85,65.67,93.93,93.82,ons.org.br
2024-05-11 00:00:00,Brazil,South Brazil,BR-S,36.71,67.99,93.62,93.55,ons.org.br
2024-05-12 00:00:00,Brazil,South Brazil,BR-S,39.84,71.22,93.07,93.07,ons.org.br
2024-05-13 00:00:00,Brazil,South Brazil,BR-S,35.66,65.69,93.80,93.72,ons.org.br
2024-05-14 00:00:00,Brazil,South Brazil,BR-S,34.53,64.86,93.99,93.99,ons.org.br
2024-05-15 00:00:00,Brazil,South Brazil,BR-S,41.79,74.07,92.71,92.57,ons.org.br
2024-05-16 00:00:00,Brazil,South Brazil,BR-S,42.06,74.32,92.64,92.42,ons.org.br
2024-05-17 00:00:00,Brazil,South Brazil,BR-S,38.42,69.92,93.29,93.21,ons.org.br
2024-05-18 00:00:00,Brazil,South Brazil,BR-S,35.78,66.42,93.78,93.73,ons.org.br
2024-05-19 00:00:00,Brazil,South Brazil,BR-S,34.93,65.78,93.92,93.87,ons.org.br
2024-05-20 00:00:00,Brazil,South Brazil,BR-S,33.03,64.02,94.25,94.16,ons.org.br
2024-05-21 00:00:00,Brazil,South Brazil,BR-S,34.11,65.09,94.07,93.97,ons.org.br
2024-05-22 00:00:00,Brazil,South Brazil,BR-S,32.68,63.49,94.32,94.25,ons.org.br
2024-05-23 00:00:00,Brazil,South Brazil,BR-S,34.32,64.78,94.03,93.99,ons.org.br
2024-05-24 00:00:00,Brazil,South Brazil,BR-S,33.56,62.91,94.16,94.14,ons.org.br
2024-05-25 00:00:00,Brazil,South Brazil,BR-S,32.55,62.42,94.34,94.34,Electricity Maps Estimation; ons.org.br
2024-05-26 00:00:00,Brazil,South Brazil,BR-S,39.08,70.76,93.20,93.19,ons.org.br
2024-05-27 00:00:00,Brazil,South Brazil,BR-S,37.16,67.22,93.54,93.43,ons.org.br
2024-05-28 00:00:00,Brazil,South Brazil,BR-S,31.67,61.04,94.49,94.46,ons.org.br
2024-05-29 00:00:00,Brazil,South Brazil,BR-S,32.41,62.89,94.36,94.34,ons.org.br
2024-05-30 00:00:00,Brazil,South Brazil,BR-S,33.86,65.24,94.11,94.02,ons.org.br
2024-05-31 00:00:00,Brazil,South Brazil,BR-S,46.40,80.01,91.93,91.19,ons.org.br
2024-06-01 00:00:00,Brazil,South Brazil,BR-S,42.16,74.25,92.67,92.43,Electricity Maps Estimation; ons.org.br
2024-06-02 00:00:00,Brazil,South Brazil,BR-S,41.51,73.82,92.78,92.64,ons.org.br
2024-06-03 00:00:00,Brazil,South Brazil,BR-S,35.43,66.12,93.84,93.62,ons.org.br
2024-06-04 00:00:00,Brazil,South Brazil,BR-S,29.99,59.88,94.78,94.69,ons.org.br
2024-06-05 00:00:00,Brazil,South Brazil,BR-S,30.39,60.35,94.72,94.61,ons.org.br
2024-06-06 00:00:00,Brazil,South Brazil,BR-S,31.65,62.35,94.50,94.32,ons.org.br
2024-06-07 00:00:00,Brazil,South Brazil,BR-S,31.63,62.51,94.50,94.29,ons.org.br
2024-06-08 00:00:00,Brazil,South Brazil,BR-S,30.82,61.36,94.64,94.60,Electricity Maps Estimation; ons.org.br
2024-06-09 00:00:00,Brazil,South Brazil,BR-S,39.66,71.41,93.10,92.83,ons.org.br
2024-06-10 00:00:00,Brazil,South Brazil,BR-S,36.50,67.65,93.65,93.52,ons.org.br
2024-06-11 00:00:00,Brazil,South Brazil,BR-S,38.92,70.60,93.23,93.16,ons.org.br
2024-06-12 00:00:00,Brazil,South Brazil,BR-S,38.09,69.55,93.38,93.28,ons.org.br
2024-06-13 00:00:00,Brazil,South Brazil,BR-S,39.82,71.27,93.07,93.00,ons.org.br
2024-06-14 00:00:00,Brazil,South Brazil,BR-S,36.95,67.74,93.57,93.57,ons.org.br
2024-06-15 00:00:00,Brazil,South Brazil,BR-S,42.49,74.67,92.61,92.48,ons.org.br
2024-06-16 00:00:00,Brazil,South Brazil,BR-S,50.37,83.65,91.24,91.02,ons.org.br
2024-06-17 00:00:00,Brazil,South Brazil,BR-S,37.76,68.59,93.43,93.30,ons.org.br
2024-06-18 00:00:00,Brazil,South Brazil,BR-S,26.19,55.34,95.44,95.43,ons.org.br
2024-06-19 00:00:00,Brazil,South Brazil,BR-S,28.92,58.70,94.97,94.95,ons.org.br
2024-06-20 00:00:00,Brazil,South Brazil,BR-S,31.18,61.38,94.58,94.43,ons.org.br
2024-06-21 00:00:00,Brazil,South Brazil,BR-S,32.85,62.78,94.29,94.21,ons.org.br
2024-06-22 00:00:00,Brazil,South Brazil,BR-S,47.80,81.30,91.69,91.51,ons.org.br
2024-06-23 00:00:00,Brazil,South Brazil,BR-S,51.83,85.74,90.99,90.91,ons.org.br
2024-06-24 00:00:00,Brazil,South Brazil,BR-S,42.93,74.58,92.53,92.51,ons.org.br
2024-06-25 00:00:00,Brazil,South Brazil,BR-S,41.20,72.67,92.84,92.77,ons.org.br
2024-06-26 00:00:00,Brazil,South Brazil,BR-S,42.43,73.88,92.62,92.61,ons.org.br
2024-06-27 00:00:00,Brazil,South Brazil,BR-S,39.19,70.31,93.18,93.15,ons.org.br
2024-06-28 00:00:00,Brazil,South Brazil,BR-S,39.57,70.26,93.12,93.12,ons.org.br
2024-06-29 00:00:00,Brazil,South Brazil,BR-S,43.48,74.69,92.44,92.43,ons.org.br
2024-06-30 00:00:00,Brazil,South Brazil,BR-S,47.67,80.54,91.71,91.71,ons.org.br
2024-07-01 00:00:00,Brazil,South Brazil,BR-S,45.56,78.21,92.08,92.01,ons.org.br
2024-07-02 00:00:00,Brazil,South Brazil,BR-S,45.76,78.90,92.04,91.93,ons.org.br
2024-07-03 00:00:00,Brazil,South Brazil,BR-S,42.84,74.74,92.55,92.53,ons.org.br
2024-07-04 00:00:00,Brazil,South Brazil,BR-S,44.99,77.59,92.17,92.12,ons.org.br
2024-07-05 00:00:00,Brazil,South Brazil,BR-S,42.42,74.20,92.62,92.59,ons.org.br
2024-07-06 00:00:00,Brazil,South Brazil,BR-S,42.87,74.88,92.54,92.52,ons.org.br
2024-07-07 00:00:00,Brazil,South Brazil,BR-S,55.30,89.67,90.38,89.99,ons.org.br
2024-07-08 00:00:00,Brazil,South Brazil,BR-S,44.03,76.09,92.34,92.12,ons.org.br
2024-07-09 00:00:00,Brazil,South Brazil,BR-S,42.74,74.15,92.57,92.42,ons.org.br
2024-07-10 00:00:00,Brazil,South Brazil,BR-S,41.30,72.73,92.82,92.69,ons.org.br
2024-07-11 00:00:00,Brazil,South Brazil,BR-S,42.37,74.01,92.63,92.44,ons.org.br
2024-07-12 00:00:00,Brazil,South Brazil,BR-S,40.90,72.39,92.89,92.70,ons.org.br
2024-07-13 00:00:00,Brazil,South Brazil,BR-S,40.45,71.79,92.96,92.96,ons.org.br
2024-07-14 00:00:00,Brazil,South Brazil,BR-S,48.26,81.13,91.61,91.11,ons.org.br
2024-07-15 00:00:00,Brazil,South Brazil,BR-S,40.08,71.80,93.03,92.83,ons.org.br
2024-07-16 00:00:00,Brazil,South Brazil,BR-S,39.41,70.46,93.14,93.05,ons.org.br
2024-07-17 00:00:00,Brazil,South Brazil,BR-S,37.78,69.00,93.43,93.37,ons.org.br
2024-07-18 00:00:00,Brazil,South Brazil,BR-S,35.54,66.84,93.82,93.77,ons.org.br
2024-07-19 00:00:00,Brazil,South Brazil,BR-S,35.18,66.19,93.88,93.83,ons.org.br
2024-07-20 00:00:00,Brazil,South Brazil,BR-S,36.72,67.92,93.61,93.61,ons.org.br
2024-07-21 00:00:00,Brazil,South Brazil,BR-S,42.50,75.14,92.61,92.61,ons.org.br
2024-07-22 00:00:00,Brazil,South Brazil,BR-S,40.09,72.55,93.03,92.96,ons.org.br
2024-07-23 00:00:00,Brazil,South Brazil,BR-S,39.37,71.50,93.15,93.09,ons.org.br
2024-07-24 00:00:00,Brazil,South Brazil,BR-S,38.31,69.85,93.34,93.27,ons.org.br
2024-07-25 00:00:00,Brazil,South Brazil,BR-S,37.41,68.86,93.49,93.43,Electricity Maps Estimation; ons.org.br
2024-07-26 00:00:00,Brazil,South Brazil,BR-S,39.01,70.71,93.22,93.20,ons.org.br
2024-07-27 00:00:00,Brazil,South Brazil,BR-S,38.80,70.46,93.25,93.25,ons.org.br
2024-07-28 00:00:00,Brazil,South Brazil,BR-S,47.46,80.52,91.75,91.54,ons.org.br
2024-07-29 00:00:00,Brazil,South Brazil,BR-S,39.76,70.73,93.08,93.00,ons.org.br
2024-07-30 00:00:00,Brazil,South Brazil,BR-S,39.44,70.79,93.14,93.14,ons.org.br
2024-07-31 00:00:00,Brazil,South Brazil,BR-S,40.29,71.95,92.99,92.95,Electricity Maps Estimation; ons.org.br
2024-08-01 00:00:00,Brazil,South Brazil,BR-S,27.93,57.27,95.14,95.12,ons.org.br
2024-08-02 00:00:00,Brazil,South Brazil,BR-S,26.23,55.14,95.44,95.44,ons.org.br
2024-08-03 00:00:00,Brazil,South Brazil,BR-S,29.11,58.62,94.94,94.94,ons.org.br
2024-08-04 00:00:00,Brazil,South Brazil,BR-S,39.63,71.58,93.11,92.79,ons.org.br
2024-08-05 00:00:00,Brazil,South Brazil,BR-S,28.23,57.60,95.09,95.08,ons.org.br
2024-08-06 00:00:00,Brazil,South Brazil,BR-S,34.26,64.83,94.04,93.97,ons.org.br
2024-08-07 00:00:00,Brazil,South Brazil,BR-S,40.86,72.10,92.89,92.82,ons.org.br
2024-08-08 00:00:00,Brazil,South Brazil,BR-S,42.05,73.64,92.69,92.58,ons.org.br
2024-08-09 00:00:00,Brazil,South Brazil,BR-S,37.70,68.22,93.44,93.44,ons.org.br
2024-08-10 00:00:00,Brazil,South Brazil,BR-S,46.17,79.03,91.97,91.93,ons.org.br
2024-08-11 00:00:00,Brazil,South Brazil,BR-S,49.11,82.70,91.46,91.25,ons.org.br
2024-08-12 00:00:00,Brazil,South Brazil,BR-S,52.67,86.58,90.84,90.32,ons.org.br
2024-08-13 00:00:00,Brazil,South Brazil,BR-S,45.91,79.64,92.02,91.68,ons.org.br
2024-08-14 00:00:00,Brazil,South Brazil,BR-S,50.29,84.71,91.25,90.64,ons.org.br
2024-08-15 00:00:00,Brazil,South Brazil,BR-S,50.81,85.37,91.16,90.72,ons.org.br
2024-08-16 00:00:00,Brazil,South Brazil,BR-S,48.38,82.26,91.59,91.39,ons.org.br
2024-08-17 00:00:00,Brazil,South Brazil,BR-S,47.07,80.16,91.81,91.65,ons.org.br
2024-08-18 00:00:00,Brazil,South Brazil,BR-S,48.49,81.78,91.57,91.47,ons.org.br
2024-08-19 00:00:00,Brazil,South Brazil,BR-S,47.14,80.76,91.80,91.54,ons.org.br
2024-08-20 00:00:00,Brazil,South Brazil,BR-S,45.73,78.29,92.05,91.92,ons.org.br
2024-08-21 00:00:00,Brazil,South Brazil,BR-S,44.99,77.30,92.18,92.12,ons.org.br
2024-08-22 00:00:00,Brazil,South Brazil,BR-S,47.34,80.60,91.77,91.58,ons.org.br
2024-08-23 00:00:00,Brazil,South Brazil,BR-S,44.74,76.66,92.22,92.19,ons.org.br
2024-08-24 00:00:00,Brazil,South Brazil,BR-S,46.64,79.09,91.89,91.89,ons.org.br
2024-08-25 00:00:00,Brazil,South Brazil,BR-S,42.86,75.00,92.55,92.53,ons.org.br
2024-08-26 00:00:00,Brazil,South Brazil,BR-S,45.70,79.12,92.05,91.69,Electricity Maps Estimation; ons.org.br
2024-08-27 00:00:00,Brazil,South Brazil,BR-S,48.55,83.15,91.55,91.02,ons.org.br
2024-08-28 00:00:00,Brazil,South Brazil,BR-S,40.42,72.95,92.97,92.49,ons.org.br
2024-08-29 00:00:00,Brazil,South Brazil,BR-S,41.49,73.73,92.78,92.35,ons.org.br
2024-08-30 00:00:00,Brazil,South Brazil,BR-S,41.69,74.14,92.75,92.35,ons.org.br
2024-08-31 00:00:00,Brazil,South Brazil,BR-S,43.10,75.32,92.51,92.29,ons.org.br
2024-09-01 00:00:00,Brazil,South Brazil,BR-S,44.76,77.66,92.21,91.74,ons.org.br
2024-09-02 00:00:00,Brazil,South Brazil,BR-S,42.42,75.47,92.62,91.93,ons.org.br
2024-09-03 00:00:00,Brazil,South Brazil,BR-S,36.43,68.43,93.67,93.20,ons.org.br
2024-09-04 00:00:00,Brazil,South Brazil,BR-S,36.93,68.63,93.58,93.09,ons.org.br
2024-09-05 00:00:00,Brazil,South Brazil,BR-S,46.96,80.53,91.83,91.27,ons.org.br
2024-09-06 00:00:00,Brazil,South Brazil,BR-S,53.68,88.56,90.66,90.16,ons.org.br
2024-09-07 00:00:00,Brazil,South Brazil,BR-S,62.81,99.84,89.08,88.42,ons.org.br
2024-09-08 00:00:00,Brazil,South Brazil,BR-S,53.54,88.71,90.69,90.49,ons.org.br
2024-09-09 00:00:00,Brazil,South Brazil,BR-S,43.31,75.82,92.47,92.20,ons.org.br
2024-09-10 00:00:00,Brazil,South Brazil,BR-S,44.89,78.23,92.19,91.88,ons.org.br
2024-09-11 00:00:00,Brazil,South Brazil,BR-S,59.42,95.56,89.67,89.09,ons.org.br
2024-09-12 00:00:00,Brazil,South Brazil,BR-S,49.56,83.42,91.38,90.80,ons.org.br
2024-09-13 00:00:00,Brazil,South Brazil,BR-S,50.27,84.16,91.26,90.72,ons.org.br
