Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2023-02-08 00:00:00,Brazil,North-East Brazil,BR-NE,21.98,44.57,96.18,96.18,ons.org.br
2023-02-09 00:00:00,Brazil,North-East Brazil,BR-NE,24.40,47.73,95.76,95.76,ons.org.br
2023-02-10 00:00:00,Brazil,North-East Brazil,BR-NE,20.14,41.30,96.50,96.50,ons.org.br
2023-02-11 00:00:00,Brazil,North-East Brazil,BR-NE,18.44,38.50,96.79,96.79,ons.org.br
2023-02-12 00:00:00,Brazil,North-East Brazil,BR-NE,22.02,44.03,96.17,96.17,Electricity Maps Estimation; ons.org.br
2023-02-13 00:00:00,Brazil,North-East Brazil,BR-NE,20.79,42.04,96.38,96.38,ons.org.br
2023-02-14 00:00:00,Brazil,North-East Brazil,BR-NE,20.58,41.64,96.42,96.42,ons.org.br
2023-02-15 00:00:00,Brazil,North-East Brazil,BR-NE,27.98,51.39,95.13,95.13,ons.org.br
2023-02-16 00:00:00,Brazil,North-East Brazil,BR-NE,28.20,52.76,95.09,95.09,ons.org.br
2023-02-17 00:00:00,Brazil,North-East Brazil,BR-NE,26.47,50.26,95.40,95.40,ons.org.br
2023-02-18 00:00:00,Brazil,North-East Brazil,BR-NE,27.43,50.46,95.23,95.23,ons.org.br
2023-02-19 00:00:00,Brazil,North-East Brazil,BR-NE,26.54,48.91,95.38,95.38,ons.org.br
2023-02-20 00:00:00,Brazil,North-East Brazil,BR-NE,24.96,46.43,95.66,95.66,ons.org.br
2023-02-21 00:00:00,Brazil,North-East Brazil,BR-NE,16.69,35.32,97.10,97.10,ons.org.br
2023-02-22 00:00:00,Brazil,North-East Brazil,BR-NE,20.53,41.39,96.43,96.43,ons.org.br
2023-02-23 00:00:00,Brazil,North-East Brazil,BR-NE,26.29,50.15,95.43,95.43,ons.org.br
2023-02-24 00:00:00,Brazil,North-East Brazil,BR-NE,27.65,52.02,95.19,95.18,ons.org.br
2023-02-25 00:00:00,Brazil,North-East Brazil,BR-NE,25.10,48.22,95.63,95.62,ons.org.br
2023-02-26 00:00:00,Brazil,North-East Brazil,BR-NE,21.52,43.42,96.26,96.26,ons.org.br
2023-02-27 00:00:00,Brazil,North-East Brazil,BR-NE,20.29,40.76,96.47,96.47,ons.org.br
2023-02-28 00:00:00,Brazil,North-East Brazil,BR-NE,19.96,40.39,96.53,96.53,ons.org.br
2023-03-01 00:00:00,Brazil,North-East Brazil,BR-NE,17.94,37.79,96.88,96.88,ons.org.br
2023-03-02 00:00:00,Brazil,North-East Brazil,BR-NE,15.89,34.87,97.24,97.24,ons.org.br
2023-03-03 00:00:00,Brazil,North-East Brazil,BR-NE,18.40,38.69,96.80,96.80,ons.org.br
2023-03-04 00:00:00,Brazil,North-East Brazil,BR-NE,20.47,40.67,96.44,96.43,ons.org.br
2023-03-05 00:00:00,Brazil,North-East Brazil,BR-NE,19.00,39.22,96.70,96.70,ons.org.br
2023-03-06 00:00:00,Brazil,North-East Brazil,BR-NE,16.62,36.44,97.11,97.11,ons.org.br
2023-03-07 00:00:00,Brazil,North-East Brazil,BR-NE,13.96,32.70,97.57,97.57,ons.org.br
2023-03-08 00:00:00,Brazil,North-East Brazil,BR-NE,12.76,31.61,97.78,97.78,ons.org.br
2023-03-09 00:00:00,Brazil,North-East Brazil,BR-NE,12.68,31.68,97.79,97.79,ons.org.br
2023-03-10 00:00:00,Brazil,North-East Brazil,BR-NE,13.38,33.09,97.67,97.67,ons.org.br
2023-03-11 00:00:00,Brazil,North-East Brazil,BR-NE,15.10,34.93,97.37,97.37,ons.org.br
2023-03-12 00:00:00,Brazil,North-East Brazil,BR-NE,15.80,35.59,97.25,97.25,ons.org.br
2023-03-13 00:00:00,Brazil,North-East Brazil,BR-NE,17.42,38.09,96.97,96.97,ons.org.br
2023-03-14 00:00:00,Brazil,North-East Brazil,BR-NE,22.30,44.83,96.12,96.09,ons.org.br
2023-03-15 00:00:00,Brazil,North-East Brazil,BR-NE,24.43,48.87,95.75,95.70,ons.org.br
2023-03-16 00:00:00,Brazil,North-East Brazil,BR-NE,28.58,56.05,95.03,94.88,ons.org.br
2023-03-17 00:00:00,Brazil,North-East Brazil,BR-NE,25.26,50.64,95.61,95.45,ons.org.br
2023-03-18 00:00:00,Brazil,North-East Brazil,BR-NE,29.70,56.28,94.84,94.58,ons.org.br
2023-03-19 00:00:00,Brazil,North-East Brazil,BR-NE,27.72,53.57,95.18,94.96,ons.org.br
2023-03-20 00:00:00,Brazil,North-East Brazil,BR-NE,26.74,51.85,95.35,95.20,ons.org.br
2023-03-21 00:00:00,Brazil,North-East Brazil,BR-NE,27.61,54.06,95.20,94.97,ons.org.br
2023-03-22 00:00:00,Brazil,North-East Brazil,BR-NE,24.69,49.49,95.71,95.54,Electricity Maps Estimation; ons.org.br
2023-03-23 00:00:00,Brazil,North-East Brazil,BR-NE,15.41,34.83,97.32,97.32,Electricity Maps Estimation; ons.org.br
2023-03-24 00:00:00,Brazil,North-East Brazil,BR-NE,19.94,42.02,96.53,96.51,Electricity Maps Estimation; ons.org.br
2023-03-25 00:00:00,Brazil,North-East Brazil,BR-NE,29.61,55.57,94.85,94.74,Electricity Maps Estimation; ons.org.br
2023-03-26 00:00:00,Brazil,North-East Brazil,BR-NE,24.13,46.38,95.80,95.80,ons.org.br
2023-03-27 00:00:00,Brazil,North-East Brazil,BR-NE,26.41,49.97,95.41,95.40,ons.org.br
2023-03-28 00:00:00,Brazil,North-East Brazil,BR-NE,24.69,47.80,95.71,95.68,ons.org.br
2023-03-29 00:00:00,Brazil,North-East Brazil,BR-NE,22.65,44.87,96.06,96.05,ons.org.br
2023-03-30 00:00:00,Brazil,North-East Brazil,BR-NE,20.76,42.11,96.39,96.39,ons.org.br
2023-03-31 00:00:00,Brazil,North-East Brazil,BR-NE,20.58,42.51,96.42,96.41,ons.org.br
2023-04-01 00:00:00,Brazil,North-East Brazil,BR-NE,26.46,51.23,95.40,95.33,ons.org.br
2023-04-02 00:00:00,Brazil,North-East Brazil,BR-NE,34.61,63.73,93.98,93.76,ons.org.br
2023-04-03 00:00:00,Brazil,North-East Brazil,BR-NE,35.70,63.82,93.79,93.61,ons.org.br
2023-04-04 00:00:00,Brazil,North-East Brazil,BR-NE,29.60,54.79,94.85,94.81,ons.org.br
2023-04-05 00:00:00,Brazil,North-East Brazil,BR-NE,23.96,46.29,95.83,95.83,ons.org.br
2023-04-06 00:00:00,Brazil,North-East Brazil,BR-NE,20.56,41.62,96.42,96.41,Electricity Maps Estimation; ons.org.br
2023-04-07 00:00:00,Brazil,North-East Brazil,BR-NE,24.74,47.56,95.70,95.69,ons.org.br
2023-04-08 00:00:00,Brazil,North-East Brazil,BR-NE,33.90,59.83,94.10,94.07,ons.org.br
2023-04-09 00:00:00,Brazil,North-East Brazil,BR-NE,38.03,64.81,93.39,93.30,ons.org.br
2023-04-10 00:00:00,Brazil,North-East Brazil,BR-NE,35.92,62.63,93.75,93.68,ons.org.br
2023-04-11 00:00:00,Brazil,North-East Brazil,BR-NE,29.47,53.30,94.88,94.86,ons.org.br
2023-04-12 00:00:00,Brazil,North-East Brazil,BR-NE,25.54,48.61,95.56,95.56,Electricity Maps Estimation; ons.org.br
2023-04-13 00:00:00,Brazil,North-East Brazil,BR-NE,22.43,43.89,96.10,96.10,ons.org.br
2023-04-14 00:00:00,Brazil,North-East Brazil,BR-NE,28.95,53.22,94.97,94.95,Electricity Maps Estimation; ons.org.br
2023-04-15 00:00:00,Brazil,North-East Brazil,BR-NE,23.70,46.33,95.88,95.84,Electricity Maps Estimation; ons.org.br
2023-04-16 00:00:00,Brazil,North-East Brazil,BR-NE,36.06,63.99,93.73,93.60,ons.org.br
2023-04-17 00:00:00,Brazil,North-East Brazil,BR-NE,35.70,62.77,93.79,93.74,ons.org.br
2023-04-18 00:00:00,Brazil,North-East Brazil,BR-NE,48.68,80.11,91.53,91.35,ons.org.br
2023-04-19 00:00:00,Brazil,North-East Brazil,BR-NE,48.05,80.09,91.64,91.33,ons.org.br
2023-04-20 00:00:00,Brazil,North-East Brazil,BR-NE,49.88,82.47,91.32,90.97,ons.org.br
2023-04-21 00:00:00,Brazil,North-East Brazil,BR-NE,37.64,64.70,93.45,93.25,ons.org.br
2023-04-22 00:00:00,Brazil,North-East Brazil,BR-NE,18.15,37.20,96.84,96.84,Electricity Maps Estimation; ons.org.br
2023-04-23 00:00:00,Brazil,North-East Brazil,BR-NE,21.30,41.42,96.30,96.30,ons.org.br
2023-04-24 00:00:00,Brazil,North-East Brazil,BR-NE,20.57,41.75,96.42,96.42,Electricity Maps Estimation; ons.org.br
2023-04-25 00:00:00,Brazil,North-East Brazil,BR-NE,18.90,39.93,96.71,96.71,Electricity Maps Estimation; ons.org.br
2023-04-26 00:00:00,Brazil,North-East Brazil,BR-NE,17.95,37.95,96.88,96.87,Electricity Maps Estimation; ons.org.br
2023-04-27 00:00:00,Brazil,North-East Brazil,BR-NE,27.41,52.85,95.23,95.12,Electricity Maps Estimation; ons.org.br
2023-04-28 00:00:00,Brazil,North-East Brazil,BR-NE,34.71,63.92,93.96,93.70,ons.org.br
2023-04-29 00:00:00,Brazil,North-East Brazil,BR-NE,30.19,57.36,94.75,94.57,ons.org.br
2023-04-30 00:00:00,Brazil,North-East Brazil,BR-NE,23.35,46.28,95.94,95.93,Electricity Maps Estimation; ons.org.br
2023-05-01 00:00:00,Brazil,North-East Brazil,BR-NE,25.95,49.82,95.49,95.45,Electricity Maps Estimation; ons.org.br
2023-05-02 00:00:00,Brazil,North-East Brazil,BR-NE,30.75,58.87,94.65,94.51,ons.org.br
2023-05-03 00:00:00,Brazil,North-East Brazil,BR-NE,25.76,51.39,95.52,95.46,ons.org.br
2023-05-04 00:00:00,Brazil,North-East Brazil,BR-NE,21.51,44.86,96.26,96.25,ons.org.br
2023-05-05 00:00:00,Brazil,North-East Brazil,BR-NE,18.43,39.94,96.80,96.80,Electricity Maps Estimation; ons.org.br
2023-05-06 00:00:00,Brazil,North-East Brazil,BR-NE,18.67,39.65,96.75,96.75,ons.org.br
2023-05-07 00:00:00,Brazil,North-East Brazil,BR-NE,21.79,43.27,96.21,96.21,ons.org.br
2023-05-08 00:00:00,Brazil,North-East Brazil,BR-NE,22.50,45.46,96.09,96.08,ons.org.br
2023-05-09 00:00:00,Brazil,North-East Brazil,BR-NE,25.50,49.54,95.56,95.54,Electricity Maps Estimation; ons.org.br
2023-05-10 00:00:00,Brazil,North-East Brazil,BR-NE,24.15,47.78,95.80,95.78,Electricity Maps Estimation; ons.org.br
2023-05-11 00:00:00,Brazil,North-East Brazil,BR-NE,28.16,54.58,95.10,95.02,Electricity Maps Estimation; ons.org.br
2023-05-12 00:00:00,Brazil,North-East Brazil,BR-NE,34.32,63.49,94.03,93.80,Electricity Maps Estimation; ons.org.br
2023-05-13 00:00:00,Brazil,North-East Brazil,BR-NE,37.45,67.64,93.49,93.20,Electricity Maps Estimation; ons.org.br
2023-05-14 00:00:00,Brazil,North-East Brazil,BR-NE,30.25,55.14,94.74,94.62,Electricity Maps Estimation; ons.org.br
2023-05-15 00:00:00,Brazil,North-East Brazil,BR-NE,22.84,45.95,96.03,96.01,ons.org.br
2023-05-16 00:00:00,Brazil,North-East Brazil,BR-NE,23.05,46.70,95.99,95.96,Electricity Maps Estimation; ons.org.br
2023-05-17 00:00:00,Brazil,North-East Brazil,BR-NE,20.39,43.40,96.45,96.44,Electricity Maps Estimation; ons.org.br
2023-05-18 00:00:00,Brazil,North-East Brazil,BR-NE,17.93,39.19,96.88,96.88,Electricity Maps Estimation; ons.org.br
2023-05-19 00:00:00,Brazil,North-East Brazil,BR-NE,21.00,43.17,96.35,96.34,Electricity Maps Estimation; ons.org.br
2023-05-20 00:00:00,Brazil,North-East Brazil,BR-NE,22.02,43.57,96.17,96.17,ons.org.br
2023-05-21 00:00:00,Brazil,North-East Brazil,BR-NE,22.83,43.91,96.03,96.03,ons.org.br
2023-05-22 00:00:00,Brazil,North-East Brazil,BR-NE,19.00,40.02,96.69,96.69,Electricity Maps Estimation; ons.org.br
2023-05-23 00:00:00,Brazil,North-East Brazil,BR-NE,17.94,37.72,96.88,96.88,Electricity Maps Estimation; ons.org.br
2023-05-24 00:00:00,Brazil,North-East Brazil,BR-NE,21.51,43.43,96.26,96.26,Electricity Maps Estimation; ons.org.br
2023-05-25 00:00:00,Brazil,North-East Brazil,BR-NE,19.00,39.76,96.70,96.70,Electricity Maps Estimation; ons.org.br
2023-05-26 00:00:00,Brazil,North-East Brazil,BR-NE,16.80,36.68,97.08,97.08,Electricity Maps Estimation; ons.org.br
2023-05-27 00:00:00,Brazil,North-East Brazil,BR-NE,19.13,40.29,96.67,96.67,Electricity Maps Estimation; ons.org.br
2023-05-28 00:00:00,Brazil,North-East Brazil,BR-NE,20.87,42.51,96.37,96.37,Electricity Maps Estimation; ons.org.br
2023-05-29 00:00:00,Brazil,North-East Brazil,BR-NE,22.54,46.48,96.08,96.07,Electricity Maps Estimation; ons.org.br
2023-05-30 00:00:00,Brazil,North-East Brazil,BR-NE,18.72,39.32,96.75,96.75,Electricity Maps Estimation; ons.org.br
2023-05-31 00:00:00,Brazil,North-East Brazil,BR-NE,21.05,43.68,96.34,96.32,Electricity Maps Estimation; ons.org.br
2023-06-01 00:00:00,Brazil,North-East Brazil,BR-NE,23.41,48.02,95.93,95.91,Electricity Maps Estimation; ons.org.br
2023-06-02 00:00:00,Brazil,North-East Brazil,BR-NE,21.87,44.38,96.20,96.20,Electricity Maps Estimation; ons.org.br
2023-06-03 00:00:00,Brazil,North-East Brazil,BR-NE,17.05,36.52,97.03,97.03,Electricity Maps Estimation; ons.org.br
2023-06-04 00:00:00,Brazil,North-East Brazil,BR-NE,19.26,39.02,96.65,96.65,Electricity Maps Estimation; ons.org.br
2023-06-05 00:00:00,Brazil,North-East Brazil,BR-NE,17.77,38.67,96.91,96.91,Electricity Maps Estimation; ons.org.br
2023-06-06 00:00:00,Brazil,North-East Brazil,BR-NE,21.56,44.94,96.25,96.25,Electricity Maps Estimation; ons.org.br
2023-06-07 00:00:00,Brazil,North-East Brazil,BR-NE,19.83,41.11,96.55,96.55,Electricity Maps Estimation; ons.org.br
2023-06-08 00:00:00,Brazil,North-East Brazil,BR-NE,18.75,39.01,96.74,96.74,Electricity Maps Estimation; ons.org.br
2023-06-09 00:00:00,Brazil,North-East Brazil,BR-NE,18.47,39.43,96.79,96.79,ons.org.br
2023-06-10 00:00:00,Brazil,North-East Brazil,BR-NE,18.60,39.05,96.76,96.76,Electricity Maps Estimation; ons.org.br
2023-06-11 00:00:00,Brazil,North-East Brazil,BR-NE,16.95,37.04,97.05,97.05,Electricity Maps Estimation; ons.org.br
2023-06-12 00:00:00,Brazil,North-East Brazil,BR-NE,15.80,36.01,97.25,97.25,Electricity Maps Estimation; ons.org.br
2023-06-13 00:00:00,Brazil,North-East Brazil,BR-NE,13.23,32.32,97.70,97.70,Electricity Maps Estimation; ons.org.br
2023-06-14 00:00:00,Brazil,North-East Brazil,BR-NE,13.60,34.76,97.63,97.63,Electricity Maps Estimation; ons.org.br
2023-06-15 00:00:00,Brazil,North-East Brazil,BR-NE,14.47,35.49,97.48,97.48,Electricity Maps Estimation; ons.org.br
2023-06-16 00:00:00,Brazil,North-East Brazil,BR-NE,16.67,37.70,97.10,97.10,Electricity Maps Estimation; ons.org.br
2023-06-17 00:00:00,Brazil,North-East Brazil,BR-NE,17.42,38.70,96.97,96.96,Electricity Maps Estimation; ons.org.br
2023-06-18 00:00:00,Brazil,North-East Brazil,BR-NE,17.49,38.44,96.96,96.96,Electricity Maps Estimation; ons.org.br
2023-06-19 00:00:00,Brazil,North-East Brazil,BR-NE,14.28,34.45,97.52,97.52,Electricity Maps Estimation; ons.org.br
2023-06-20 00:00:00,Brazil,North-East Brazil,BR-NE,12.88,31.62,97.76,97.76,Electricity Maps Estimation; ons.org.br
2023-06-21 00:00:00,Brazil,North-East Brazil,BR-NE,12.49,31.24,97.83,97.83,Electricity Maps Estimation; ons.org.br
2023-06-22 00:00:00,Brazil,North-East Brazil,BR-NE,11.87,30.17,97.94,97.94,Electricity Maps Estimation; ons.org.br
2023-06-23 00:00:00,Brazil,North-East Brazil,BR-NE,12.43,31.03,97.84,97.84,Electricity Maps Estimation; ons.org.br
2023-06-24 00:00:00,Brazil,North-East Brazil,BR-NE,14.19,32.60,97.53,97.53,Electricity Maps Estimation; ons.org.br
2023-06-25 00:00:00,Brazil,North-East Brazil,BR-NE,13.62,31.75,97.63,97.63,Electricity Maps Estimation; ons.org.br
2023-06-26 00:00:00,Brazil,North-East Brazil,BR-NE,17.80,38.82,96.91,96.56,Electricity Maps Estimation; ons.org.br
2023-06-27 00:00:00,Brazil,North-East Brazil,BR-NE,15.14,35.45,97.37,97.36,Electricity Maps Estimation; ons.org.br
2023-06-28 00:00:00,Brazil,North-East Brazil,BR-NE,13.88,33.36,97.59,97.59,Electricity Maps Estimation; ons.org.br
2023-06-29 00:00:00,Brazil,North-East Brazil,BR-NE,14.65,35.13,97.45,97.45,Electricity Maps Estimation; ons.org.br
2023-06-30 00:00:00,Brazil,North-East Brazil,BR-NE,13.42,32.70,97.67,97.67,Electricity Maps Estimation; ons.org.br
2023-07-01 00:00:00,Brazil,North-East Brazil,BR-NE,11.16,30.09,98.06,98.06,Electricity Maps Estimation; ons.org.br
2023-07-02 00:00:00,Brazil,North-East Brazil,BR-NE,14.56,35.66,97.47,97.44,Electricity Maps Estimation; ons.org.br
2023-07-03 00:00:00,Brazil,North-East Brazil,BR-NE,13.18,34.19,97.71,97.70,Electricity Maps Estimation; ons.org.br
2023-07-04 00:00:00,Brazil,North-East Brazil,BR-NE,8.89,26.59,98.45,98.45,Electricity Maps Estimation; ons.org.br
2023-07-05 00:00:00,Brazil,North-East Brazil,BR-NE,9.15,26.91,98.41,98.41,ons.org.br
2023-07-06 00:00:00,Brazil,North-East Brazil,BR-NE,10.44,29.50,98.18,98.18,Electricity Maps Estimation; ons.org.br
2023-07-07 00:00:00,Brazil,North-East Brazil,BR-NE,13.40,34.92,97.67,97.67,ons.org.br
2023-07-08 00:00:00,Brazil,North-East Brazil,BR-NE,13.19,33.71,97.71,97.69,ons.org.br
2023-07-09 00:00:00,Brazil,North-East Brazil,BR-NE,13.27,34.15,97.69,97.69,ons.org.br
2023-07-10 00:00:00,Brazil,North-East Brazil,BR-NE,11.76,30.69,97.96,97.96,Electricity Maps Estimation; ons.org.br
2023-07-11 00:00:00,Brazil,North-East Brazil,BR-NE,13.46,33.49,97.66,97.66,ons.org.br
2023-07-12 00:00:00,Brazil,North-East Brazil,BR-NE,13.17,32.86,97.71,97.71,Electricity Maps Estimation; ons.org.br
2023-07-13 00:00:00,Brazil,North-East Brazil,BR-NE,16.15,39.25,97.19,97.18,Electricity Maps Estimation; ons.org.br
2023-07-14 00:00:00,Brazil,North-East Brazil,BR-NE,17.86,41.21,96.89,96.88,ons.org.br
2023-07-15 00:00:00,Brazil,North-East Brazil,BR-NE,13.89,33.50,97.59,97.59,ons.org.br
2023-07-16 00:00:00,Brazil,North-East Brazil,BR-NE,13.79,32.53,97.60,97.60,Electricity Maps Estimation; ons.org.br
2023-07-17 00:00:00,Brazil,North-East Brazil,BR-NE,11.39,29.85,98.02,98.02,Electricity Maps Estimation; ons.org.br
2023-07-18 00:00:00,Brazil,North-East Brazil,BR-NE,12.51,32.04,97.82,97.82,Electricity Maps Estimation; ons.org.br
2023-07-19 00:00:00,Brazil,North-East Brazil,BR-NE,12.20,31.25,97.88,97.88,ons.org.br
2023-07-20 00:00:00,Brazil,North-East Brazil,BR-NE,10.99,28.63,98.09,98.09,Electricity Maps Estimation; ons.org.br
2023-07-21 00:00:00,Brazil,North-East Brazil,BR-NE,11.32,29.52,98.03,98.03,Electricity Maps Estimation; ons.org.br
2023-07-22 00:00:00,Brazil,North-East Brazil,BR-NE,12.37,30.24,97.85,97.85,ons.org.br
2023-07-23 00:00:00,Brazil,North-East Brazil,BR-NE,13.53,31.75,97.65,97.65,Electricity Maps Estimation; ons.org.br
2023-07-24 00:00:00,Brazil,North-East Brazil,BR-NE,9.61,27.71,98.33,98.33,Electricity Maps Estimation; ons.org.br
2023-07-25 00:00:00,Brazil,North-East Brazil,BR-NE,10.61,30.19,98.15,98.15,Electricity Maps Estimation; ons.org.br
2023-07-26 00:00:00,Brazil,North-East Brazil,BR-NE,9.91,28.82,98.27,98.27,Electricity Maps Estimation; ons.org.br
2023-07-27 00:00:00,Brazil,North-East Brazil,BR-NE,10.18,29.40,98.23,98.23,Electricity Maps Estimation; ons.org.br
2023-07-28 00:00:00,Brazil,North-East Brazil,BR-NE,10.28,29.06,98.21,98.21,Electricity Maps Estimation; ons.org.br
2023-07-29 00:00:00,Brazil,North-East Brazil,BR-NE,9.07,28.80,98.42,98.42,Electricity Maps Estimation; ons.org.br
2023-07-30 00:00:00,Brazil,North-East Brazil,BR-NE,8.29,26.55,98.56,98.56,Electricity Maps Estimation; ons.org.br
2023-07-31 00:00:00,Brazil,North-East Brazil,BR-NE,8.14,26.32,98.58,98.58,Electricity Maps Estimation; ons.org.br
2023-08-01 00:00:00,Brazil,North-East Brazil,BR-NE,8.52,27.49,98.52,98.52,ons.org.br
2023-08-02 00:00:00,Brazil,North-East Brazil,BR-NE,10.65,29.36,98.15,98.15,ons.org.br
2023-08-03 00:00:00,Brazil,North-East Brazil,BR-NE,11.43,30.68,98.01,98.01,Electricity Maps Estimation; ons.org.br
2023-08-04 00:00:00,Brazil,North-East Brazil,BR-NE,12.91,33.45,97.76,97.76,ons.org.br
2023-08-05 00:00:00,Brazil,North-East Brazil,BR-NE,13.28,33.62,97.69,97.69,Electricity Maps Estimation; ons.org.br
2023-08-06 00:00:00,Brazil,North-East Brazil,BR-NE,12.72,31.26,97.79,97.79,ons.org.br
2023-08-07 00:00:00,Brazil,North-East Brazil,BR-NE,11.40,30.13,98.02,98.02,Electricity Maps Estimation; ons.org.br
2023-08-08 00:00:00,Brazil,North-East Brazil,BR-NE,13.78,34.88,97.60,97.60,Electricity Maps Estimation; ons.org.br
2023-08-09 00:00:00,Brazil,North-East Brazil,BR-NE,12.86,32.34,97.76,97.76,Electricity Maps Estimation; ons.org.br
2023-08-10 00:00:00,Brazil,North-East Brazil,BR-NE,12.32,32.16,97.86,97.86,ons.org.br
2023-08-11 00:00:00,Brazil,North-East Brazil,BR-NE,11.22,30.75,98.05,98.05,ons.org.br
2023-08-12 00:00:00,Brazil,North-East Brazil,BR-NE,11.44,30.67,98.01,98.01,ons.org.br
2023-08-13 00:00:00,Brazil,North-East Brazil,BR-NE,12.88,32.41,97.76,97.76,Electricity Maps Estimation; ons.org.br
2023-08-14 00:00:00,Brazil,North-East Brazil,BR-NE,10.62,28.83,98.15,98.15,Electricity Maps Estimation; ons.org.br
2023-08-15 00:00:00,Brazil,North-East Brazil,BR-NE,11.52,30.98,97.99,97.95,Electricity Maps Estimation; ons.org.br
2023-08-16 00:00:00,Brazil,North-East Brazil,BR-NE,13.07,32.05,97.73,97.73,ons.org.br
2023-08-17 00:00:00,Brazil,North-East Brazil,BR-NE,11.85,30.72,97.94,97.94,ons.org.br
