Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2023-03-28 00:00:00,Brazil,South Brazil,BR-S,53.21,85.84,90.74,88.99,ons.org.br
2023-03-29 00:00:00,Brazil,South Brazil,BR-S,49.33,81.43,91.42,89.79,ons.org.br
2023-03-30 00:00:00,Brazil,South Brazil,BR-S,51.94,84.51,90.97,89.25,ons.org.br
2023-03-31 00:00:00,Brazil,South Brazil,BR-S,51.39,83.69,91.06,89.34,ons.org.br
2023-04-01 00:00:00,Brazil,South Brazil,BR-S,51.78,83.56,91.00,89.26,ons.org.br
2023-04-02 00:00:00,Brazil,South Brazil,BR-S,63.32,98.07,88.99,86.96,ons.org.br
2023-04-03 00:00:00,Brazil,South Brazil,BR-S,55.70,89.02,90.31,88.43,ons.org.br
2023-04-04 00:00:00,Brazil,South Brazil,BR-S,58.19,92.00,89.88,87.91,ons.org.br
2023-04-05 00:00:00,Brazil,South Brazil,BR-S,58.01,91.58,89.91,88.49,ons.org.br
2023-04-06 00:00:00,Brazil,South Brazil,BR-S,63.85,98.19,88.90,87.61,Electricity Maps Estimation; ons.org.br
2023-04-07 00:00:00,Brazil,South Brazil,BR-S,75.92,112.71,86.80,85.03,ons.org.br
2023-04-08 00:00:00,Brazil,South Brazil,BR-S,77.95,115.20,86.44,83.89,ons.org.br
2023-04-09 00:00:00,Brazil,South Brazil,BR-S,82.23,119.90,85.70,82.90,ons.org.br
2023-04-10 00:00:00,Brazil,South Brazil,BR-S,60.41,94.59,89.49,87.30,ons.org.br
2023-04-11 00:00:00,Brazil,South Brazil,BR-S,60.69,94.96,89.45,87.16,ons.org.br
2023-04-12 00:00:00,Brazil,South Brazil,BR-S,61.37,95.53,89.33,87.04,ons.org.br
2023-04-13 00:00:00,Brazil,South Brazil,BR-S,62.01,96.03,89.22,86.96,ons.org.br
2023-04-14 00:00:00,Brazil,South Brazil,BR-S,62.00,96.39,89.22,87.11,Electricity Maps Estimation; ons.org.br
2023-04-15 00:00:00,Brazil,South Brazil,BR-S,66.10,101.20,88.50,85.92,ons.org.br
2023-04-16 00:00:00,Brazil,South Brazil,BR-S,75.84,112.58,86.81,84.11,ons.org.br
2023-04-17 00:00:00,Brazil,South Brazil,BR-S,62.56,96.90,89.12,87.14,ons.org.br
2023-04-18 00:00:00,Brazil,South Brazil,BR-S,58.89,92.66,89.76,88.15,ons.org.br
2023-04-19 00:00:00,Brazil,South Brazil,BR-S,54.07,86.09,90.60,89.46,ons.org.br
2023-04-20 00:00:00,Brazil,South Brazil,BR-S,55.52,88.31,90.34,89.07,ons.org.br
2023-04-21 00:00:00,Brazil,South Brazil,BR-S,72.30,108.40,87.43,85.54,ons.org.br
2023-04-22 00:00:00,Brazil,South Brazil,BR-S,83.19,120.72,85.53,83.07,ons.org.br
2023-04-23 00:00:00,Brazil,South Brazil,BR-S,88.79,127.29,84.56,81.92,ons.org.br
2023-04-24 00:00:00,Brazil,South Brazil,BR-S,59.36,92.67,89.68,87.82,ons.org.br
2023-04-25 00:00:00,Brazil,South Brazil,BR-S,45.26,76.22,92.13,90.18,Electricity Maps Estimation; ons.org.br
2023-04-26 00:00:00,Brazil,South Brazil,BR-S,44.59,75.93,92.25,90.00,Electricity Maps Estimation; ons.org.br
2023-04-27 00:00:00,Brazil,South Brazil,BR-S,40.93,71.68,92.88,91.34,Electricity Maps Estimation; ons.org.br
2023-04-28 00:00:00,Brazil,South Brazil,BR-S,41.71,72.88,92.75,91.21,ons.org.br
2023-04-29 00:00:00,Brazil,South Brazil,BR-S,50.50,82.83,91.22,89.38,ons.org.br
2023-04-30 00:00:00,Brazil,South Brazil,BR-S,62.40,96.48,89.15,86.97,ons.org.br
2023-05-01 00:00:00,Brazil,South Brazil,BR-S,62.90,97.57,89.06,86.71,ons.org.br
2023-05-02 00:00:00,Brazil,South Brazil,BR-S,50.16,82.83,91.28,89.25,ons.org.br
2023-05-03 00:00:00,Brazil,South Brazil,BR-S,49.59,82.03,91.38,89.33,ons.org.br
2023-05-04 00:00:00,Brazil,South Brazil,BR-S,55.26,88.72,90.39,88.51,ons.org.br
2023-05-05 00:00:00,Brazil,South Brazil,BR-S,54.89,88.04,90.45,88.88,Electricity Maps Estimation; ons.org.br
2023-05-06 00:00:00,Brazil,South Brazil,BR-S,62.37,96.64,89.15,87.38,ons.org.br
2023-05-07 00:00:00,Brazil,South Brazil,BR-S,71.25,107.66,87.61,85.48,ons.org.br
2023-05-08 00:00:00,Brazil,South Brazil,BR-S,61.53,95.76,89.30,87.61,ons.org.br
2023-05-09 00:00:00,Brazil,South Brazil,BR-S,55.81,89.36,90.29,88.69,ons.org.br
2023-05-10 00:00:00,Brazil,South Brazil,BR-S,53.98,87.21,90.61,88.81,ons.org.br
2023-05-11 00:00:00,Brazil,South Brazil,BR-S,49.87,82.13,91.33,89.76,ons.org.br
2023-05-12 00:00:00,Brazil,South Brazil,BR-S,51.30,84.39,91.08,89.59,ons.org.br
2023-05-13 00:00:00,Brazil,South Brazil,BR-S,58.99,93.18,89.74,88.26,ons.org.br
2023-05-14 00:00:00,Brazil,South Brazil,BR-S,75.33,112.69,86.90,84.96,ons.org.br
2023-05-15 00:00:00,Brazil,South Brazil,BR-S,64.36,99.60,88.81,87.00,ons.org.br
2023-05-16 00:00:00,Brazil,South Brazil,BR-S,63.98,100.43,88.87,87.03,ons.org.br
2023-05-17 00:00:00,Brazil,South Brazil,BR-S,56.20,90.45,90.23,88.67,ons.org.br
2023-05-18 00:00:00,Brazil,South Brazil,BR-S,60.27,95.37,89.52,87.82,ons.org.br
2023-05-19 00:00:00,Brazil,South Brazil,BR-S,61.69,97.47,89.27,87.48,ons.org.br
2023-05-20 00:00:00,Brazil,South Brazil,BR-S,72.14,109.67,87.45,85.24,ons.org.br
2023-05-21 00:00:00,Brazil,South Brazil,BR-S,85.60,124.81,85.11,82.53,ons.org.br
2023-05-22 00:00:00,Brazil,South Brazil,BR-S,72.31,109.41,87.43,85.16,ons.org.br
2023-05-23 00:00:00,Brazil,South Brazil,BR-S,67.92,104.61,88.19,86.06,ons.org.br
2023-05-24 00:00:00,Brazil,South Brazil,BR-S,63.98,99.80,88.87,86.98,ons.org.br
2023-05-25 00:00:00,Brazil,South Brazil,BR-S,64.12,100.08,88.85,86.88,ons.org.br
2023-05-26 00:00:00,Brazil,South Brazil,BR-S,64.49,99.79,88.78,86.96,ons.org.br
2023-05-27 00:00:00,Brazil,South Brazil,BR-S,78.85,116.72,86.29,84.18,ons.org.br
2023-05-28 00:00:00,Brazil,South Brazil,BR-S,93.07,133.38,83.81,81.34,ons.org.br
2023-05-29 00:00:00,Brazil,South Brazil,BR-S,71.84,109.09,87.51,85.42,ons.org.br
2023-05-30 00:00:00,Brazil,South Brazil,BR-S,67.99,104.07,88.18,86.11,ons.org.br
2023-05-31 00:00:00,Brazil,South Brazil,BR-S,70.31,107.31,87.77,85.95,ons.org.br
2023-06-01 00:00:00,Brazil,South Brazil,BR-S,77.58,116.27,86.51,85.18,Electricity Maps Estimation; ons.org.br
2023-06-02 00:00:00,Brazil,South Brazil,BR-S,86.55,126.77,84.95,83.11,ons.org.br
2023-06-03 00:00:00,Brazil,South Brazil,BR-S,106.72,150.00,81.44,78.78,ons.org.br
2023-06-04 00:00:00,Brazil,South Brazil,BR-S,125.07,171.97,78.25,75.19,ons.org.br
2023-06-05 00:00:00,Brazil,South Brazil,BR-S,97.61,139.52,83.02,80.68,ons.org.br
2023-06-06 00:00:00,Brazil,South Brazil,BR-S,86.59,126.62,84.94,83.09,ons.org.br
2023-06-07 00:00:00,Brazil,South Brazil,BR-S,89.04,129.51,84.51,82.53,ons.org.br
2023-06-08 00:00:00,Brazil,South Brazil,BR-S,106.30,149.96,81.51,78.89,ons.org.br
2023-06-09 00:00:00,Brazil,South Brazil,BR-S,98.55,140.00,82.86,80.54,ons.org.br
2023-06-10 00:00:00,Brazil,South Brazil,BR-S,103.83,146.55,81.94,79.34,ons.org.br
2023-06-11 00:00:00,Brazil,South Brazil,BR-S,119.51,164.12,79.22,76.38,ons.org.br
2023-06-12 00:00:00,Brazil,South Brazil,BR-S,95.61,136.14,83.37,81.10,ons.org.br
2023-06-13 00:00:00,Brazil,South Brazil,BR-S,76.28,113.49,86.73,84.74,ons.org.br
2023-06-14 00:00:00,Brazil,South Brazil,BR-S,76.98,114.36,86.61,84.88,ons.org.br
2023-06-15 00:00:00,Brazil,South Brazil,BR-S,78.41,115.70,86.36,84.90,ons.org.br
2023-06-16 00:00:00,Brazil,South Brazil,BR-S,78.58,116.07,86.33,84.86,ons.org.br
2023-06-17 00:00:00,Brazil,South Brazil,BR-S,81.92,120.45,85.75,84.27,ons.org.br
2023-06-18 00:00:00,Brazil,South Brazil,BR-S,91.89,132.68,84.02,81.80,ons.org.br
2023-06-19 00:00:00,Brazil,South Brazil,BR-S,80.29,119.23,86.04,84.02,ons.org.br
2023-06-20 00:00:00,Brazil,South Brazil,BR-S,78.90,117.44,86.28,84.20,Electricity Maps Estimation; ons.org.br
2023-06-21 00:00:00,Brazil,South Brazil,BR-S,78.67,117.04,86.32,84.24,Electricity Maps Estimation; ons.org.br
2023-06-22 00:00:00,Brazil,South Brazil,BR-S,74.23,111.65,87.09,85.01,ons.org.br
2023-06-23 00:00:00,Brazil,South Brazil,BR-S,71.55,108.45,87.56,85.72,ons.org.br
2023-06-24 00:00:00,Brazil,South Brazil,BR-S,69.44,106.20,87.92,86.70,ons.org.br
2023-06-25 00:00:00,Brazil,South Brazil,BR-S,91.17,131.62,84.14,81.96,ons.org.br
2023-06-26 00:00:00,Brazil,South Brazil,BR-S,66.35,102.57,88.46,86.78,ons.org.br
2023-06-27 00:00:00,Brazil,South Brazil,BR-S,53.93,88.26,90.62,89.14,ons.org.br
2023-06-28 00:00:00,Brazil,South Brazil,BR-S,57.83,92.19,89.94,88.39,ons.org.br
2023-06-29 00:00:00,Brazil,South Brazil,BR-S,53.75,87.75,90.65,89.84,ons.org.br
2023-06-30 00:00:00,Brazil,South Brazil,BR-S,56.57,91.17,90.16,89.21,ons.org.br
2023-07-01 00:00:00,Brazil,South Brazil,BR-S,68.49,105.45,88.09,86.57,ons.org.br
2023-07-02 00:00:00,Brazil,South Brazil,BR-S,72.63,110.13,87.37,85.91,ons.org.br
2023-07-03 00:00:00,Brazil,South Brazil,BR-S,53.09,86.25,90.77,90.10,ons.org.br
2023-07-04 00:00:00,Brazil,South Brazil,BR-S,72.26,109.59,87.43,85.49,ons.org.br
2023-07-05 00:00:00,Brazil,South Brazil,BR-S,73.07,110.50,87.29,85.44,ons.org.br
2023-07-06 00:00:00,Brazil,South Brazil,BR-S,63.78,99.67,88.91,87.72,ons.org.br
2023-07-07 00:00:00,Brazil,South Brazil,BR-S,43.99,75.94,92.35,92.18,ons.org.br
2023-07-08 00:00:00,Brazil,South Brazil,BR-S,49.06,82.00,91.47,91.09,ons.org.br
2023-07-09 00:00:00,Brazil,South Brazil,BR-S,63.59,99.48,88.94,88.17,ons.org.br
2023-07-10 00:00:00,Brazil,South Brazil,BR-S,65.76,101.57,88.56,88.01,ons.org.br
2023-07-11 00:00:00,Brazil,South Brazil,BR-S,50.71,83.63,91.18,90.86,ons.org.br
2023-07-12 00:00:00,Brazil,South Brazil,BR-S,50.87,83.27,91.15,90.95,ons.org.br
2023-07-13 00:00:00,Brazil,South Brazil,BR-S,49.89,82.01,91.32,91.32,Electricity Maps Estimation; ons.org.br
2023-07-14 00:00:00,Brazil,South Brazil,BR-S,53.56,87.13,90.69,90.69,ons.org.br
2023-07-15 00:00:00,Brazil,South Brazil,BR-S,76.33,115.19,86.72,86.40,ons.org.br
2023-07-16 00:00:00,Brazil,South Brazil,BR-S,101.92,144.85,82.27,81.49,ons.org.br
2023-07-17 00:00:00,Brazil,South Brazil,BR-S,71.63,108.47,87.54,87.18,ons.org.br
2023-07-18 00:00:00,Brazil,South Brazil,BR-S,63.01,98.52,89.04,88.87,ons.org.br
2023-07-19 00:00:00,Brazil,South Brazil,BR-S,61.40,96.85,89.32,89.14,ons.org.br
2023-07-20 00:00:00,Brazil,South Brazil,BR-S,68.40,103.96,88.11,87.75,ons.org.br
2023-07-21 00:00:00,Brazil,South Brazil,BR-S,63.89,99.21,88.89,88.68,ons.org.br
2023-07-22 00:00:00,Brazil,South Brazil,BR-S,77.55,115.20,86.51,86.04,ons.org.br
2023-07-23 00:00:00,Brazil,South Brazil,BR-S,95.30,136.82,83.43,82.67,ons.org.br
2023-07-24 00:00:00,Brazil,South Brazil,BR-S,66.66,102.91,88.41,88.03,ons.org.br
2023-07-25 00:00:00,Brazil,South Brazil,BR-S,57.37,91.63,90.02,89.92,ons.org.br
2023-07-26 00:00:00,Brazil,South Brazil,BR-S,57.98,92.14,89.91,89.74,ons.org.br
2023-07-27 00:00:00,Brazil,South Brazil,BR-S,58.35,92.94,89.85,89.83,Electricity Maps Estimation; ons.org.br
2023-07-28 00:00:00,Brazil,South Brazil,BR-S,58.85,93.71,89.77,89.64,ons.org.br
2023-07-29 00:00:00,Brazil,South Brazil,BR-S,66.67,103.60,88.41,88.25,ons.org.br
2023-07-30 00:00:00,Brazil,South Brazil,BR-S,86.72,127.30,84.92,84.28,ons.org.br
2023-07-31 00:00:00,Brazil,South Brazil,BR-S,67.53,104.70,88.26,87.79,ons.org.br
2023-08-01 00:00:00,Brazil,South Brazil,BR-S,59.27,94.63,89.69,89.54,ons.org.br
2023-08-02 00:00:00,Brazil,South Brazil,BR-S,60.61,96.29,89.46,89.26,ons.org.br
2023-08-03 00:00:00,Brazil,South Brazil,BR-S,57.37,92.09,90.02,89.90,Electricity Maps Estimation; ons.org.br
2023-08-04 00:00:00,Brazil,South Brazil,BR-S,56.42,91.36,90.19,90.13,ons.org.br
2023-08-05 00:00:00,Brazil,South Brazil,BR-S,69.56,106.96,87.90,87.65,ons.org.br
2023-08-06 00:00:00,Brazil,South Brazil,BR-S,90.45,131.60,84.27,83.60,ons.org.br
2023-08-07 00:00:00,Brazil,South Brazil,BR-S,59.30,93.55,89.69,89.45,ons.org.br
2023-08-08 00:00:00,Brazil,South Brazil,BR-S,49.47,82.15,91.40,91.37,ons.org.br
2023-08-09 00:00:00,Brazil,South Brazil,BR-S,62.63,96.78,89.11,88.98,Electricity Maps Estimation; ons.org.br
2023-08-10 00:00:00,Brazil,South Brazil,BR-S,57.97,92.75,89.92,89.73,ons.org.br
2023-08-11 00:00:00,Brazil,South Brazil,BR-S,65.40,101.24,88.63,88.57,ons.org.br
2023-08-12 00:00:00,Brazil,South Brazil,BR-S,75.27,112.66,86.91,86.71,ons.org.br
2023-08-13 00:00:00,Brazil,South Brazil,BR-S,83.28,123.16,85.52,85.50,ons.org.br
2023-08-14 00:00:00,Brazil,South Brazil,BR-S,75.05,113.42,86.95,86.71,ons.org.br
2023-08-15 00:00:00,Brazil,South Brazil,BR-S,60.75,96.28,89.44,89.34,ons.org.br
2023-08-16 00:00:00,Brazil,South Brazil,BR-S,58.10,92.78,89.90,89.90,ons.org.br
2023-08-17 00:00:00,Brazil,South Brazil,BR-S,47.08,79.85,91.81,91.81,ons.org.br
2023-08-18 00:00:00,Brazil,South Brazil,BR-S,41.37,72.99,92.80,92.80,ons.org.br
2023-08-19 00:00:00,Brazil,South Brazil,BR-S,46.91,79.27,91.84,91.84,ons.org.br
2023-08-20 00:00:00,Brazil,South Brazil,BR-S,62.65,98.62,89.10,88.92,ons.org.br
2023-08-21 00:00:00,Brazil,South Brazil,BR-S,55.96,90.96,90.27,90.10,ons.org.br
2023-08-22 00:00:00,Brazil,South Brazil,BR-S,36.85,67.35,93.59,93.50,ons.org.br
2023-08-23 00:00:00,Brazil,South Brazil,BR-S,35.36,66.25,93.85,93.76,ons.org.br
2023-08-24 00:00:00,Brazil,South Brazil,BR-S,35.78,66.64,93.78,93.73,ons.org.br
2023-08-25 00:00:00,Brazil,South Brazil,BR-S,43.08,75.40,92.51,92.50,ons.org.br
2023-08-26 00:00:00,Brazil,South Brazil,BR-S,45.42,77.94,92.10,92.10,ons.org.br
2023-08-27 00:00:00,Brazil,South Brazil,BR-S,58.97,94.73,89.74,89.66,ons.org.br
2023-08-28 00:00:00,Brazil,South Brazil,BR-S,47.79,81.27,91.69,91.66,ons.org.br
2023-08-29 00:00:00,Brazil,South Brazil,BR-S,42.54,74.74,92.60,92.53,ons.org.br
2023-08-30 00:00:00,Brazil,South Brazil,BR-S,41.63,73.98,92.76,92.69,Electricity Maps Estimation; ons.org.br
2023-08-31 00:00:00,Brazil,South Brazil,BR-S,47.10,80.36,91.81,91.77,Electricity Maps Estimation; ons.org.br
2023-09-01 00:00:00,Brazil,South Brazil,BR-S,46.43,78.87,91.92,91.88,ons.org.br
2023-09-02 00:00:00,Brazil,South Brazil,BR-S,47.28,79.88,91.78,91.62,ons.org.br
2023-09-03 00:00:00,Brazil,South Brazil,BR-S,62.89,98.89,89.06,88.52,ons.org.br
2023-09-04 00:00:00,Brazil,South Brazil,BR-S,40.50,71.60,92.96,92.96,ons.org.br
2023-09-05 00:00:00,Brazil,South Brazil,BR-S,36.24,66.84,93.70,93.70,ons.org.br
2023-09-06 00:00:00,Brazil,South Brazil,BR-S,35.63,66.29,93.80,93.80,ons.org.br
2023-09-07 00:00:00,Brazil,South Brazil,BR-S,43.46,75.26,92.44,92.23,ons.org.br
2023-09-08 00:00:00,Brazil,South Brazil,BR-S,43.78,75.76,92.39,92.28,ons.org.br
2023-09-09 00:00:00,Brazil,South Brazil,BR-S,46.55,79.43,91.90,91.81,ons.org.br
2023-09-10 00:00:00,Brazil,South Brazil,BR-S,54.62,89.54,90.50,90.38,ons.org.br
2023-09-11 00:00:00,Brazil,South Brazil,BR-S,39.99,72.16,93.04,92.93,ons.org.br
2023-09-12 00:00:00,Brazil,South Brazil,BR-S,38.85,70.46,93.24,93.24,ons.org.br
2023-09-13 00:00:00,Brazil,South Brazil,BR-S,38.62,69.35,93.28,93.28,ons.org.br
2023-09-14 00:00:00,Brazil,South Brazil,BR-S,38.88,70.34,93.24,93.24,ons.org.br
2023-09-15 00:00:00,Brazil,South Brazil,BR-S,34.85,65.94,93.94,93.94,ons.org.br
2023-09-16 00:00:00,Brazil,South Brazil,BR-S,30.89,61.33,94.63,94.59,ons.org.br
2023-09-17 00:00:00,Brazil,South Brazil,BR-S,36.38,68.54,93.67,93.36,ons.org.br
2023-09-18 00:00:00,Brazil,South Brazil,BR-S,29.40,59.13,94.89,94.86,ons.org.br
