Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-30 00:00:00,Brazil,South Brazil,BR-S,110.66,154.37,79.96,79.61,ons.org.br
2021-01-31 00:00:00,Brazil,South Brazil,BR-S,105.23,147.02,81.17,80.76,ons.org.br
2021-02-01 00:00:00,Brazil,South Brazil,BR-S,91.97,132.29,83.16,82.85,ons.org.br
2021-02-02 00:00:00,Brazil,South Brazil,BR-S,94.84,136.45,82.28,81.86,ons.org.br
2021-02-03 00:00:00,Brazil,South Brazil,BR-S,101.23,143.66,81.19,80.78,ons.org.br
2021-02-04 00:00:00,Brazil,South Brazil,BR-S,103.22,145.28,80.83,80.44,ons.org.br
2021-02-05 00:00:00,Brazil,South Brazil,BR-S,108.84,152.12,79.61,79.13,ons.org.br
2021-02-06 00:00:00,Brazil,South Brazil,BR-S,109.90,153.43,79.94,79.70,ons.org.br
2021-02-07 00:00:00,Brazil,South Brazil,BR-S,120.17,165.88,77.90,77.58,ons.org.br
2021-02-08 00:00:00,Brazil,South Brazil,BR-S,117.51,163.06,78.03,77.53,ons.org.br
2021-02-09 00:00:00,Brazil,South Brazil,BR-S,118.41,164.21,77.37,76.70,ons.org.br
2021-02-10 00:00:00,Brazil,South Brazil,BR-S,124.43,171.29,76.29,75.33,Electricity Maps Estimation; ons.org.br
2021-02-11 00:00:00,Brazil,South Brazil,BR-S,121.86,167.27,77.30,76.41,ons.org.br
2021-02-12 00:00:00,Brazil,South Brazil,BR-S,127.48,174.28,76.35,75.43,ons.org.br
2021-02-13 00:00:00,Brazil,South Brazil,BR-S,113.69,157.41,79.77,78.11,ons.org.br
2021-02-14 00:00:00,Brazil,South Brazil,BR-S,104.58,146.45,81.81,80.15,ons.org.br
2021-02-15 00:00:00,Brazil,South Brazil,BR-S,118.28,164.21,77.83,76.77,ons.org.br
2021-02-16 00:00:00,Brazil,South Brazil,BR-S,139.40,189.77,73.27,72.10,ons.org.br
2021-02-17 00:00:00,Brazil,South Brazil,BR-S,130.67,179.43,74.70,73.68,ons.org.br
2021-02-18 00:00:00,Brazil,South Brazil,BR-S,117.58,162.58,78.37,77.33,ons.org.br
2021-02-19 00:00:00,Brazil,South Brazil,BR-S,120.74,166.46,78.06,76.70,ons.org.br
2021-02-20 00:00:00,Brazil,South Brazil,BR-S,96.24,137.00,82.97,81.41,ons.org.br
2021-02-21 00:00:00,Brazil,South Brazil,BR-S,100.66,141.61,82.49,80.47,ons.org.br
2021-02-22 00:00:00,Brazil,South Brazil,BR-S,106.26,148.23,81.28,79.62,ons.org.br
2021-02-23 00:00:00,Brazil,South Brazil,BR-S,121.87,167.71,77.85,76.24,ons.org.br
2021-02-24 00:00:00,Brazil,South Brazil,BR-S,129.71,177.39,76.25,74.56,ons.org.br
2021-02-25 00:00:00,Brazil,South Brazil,BR-S,115.27,160.26,78.85,77.09,ons.org.br
2021-02-26 00:00:00,Brazil,South Brazil,BR-S,107.30,149.69,81.04,79.46,ons.org.br
2021-02-27 00:00:00,Brazil,South Brazil,BR-S,92.98,131.79,83.83,82.09,ons.org.br
2021-02-28 00:00:00,Brazil,South Brazil,BR-S,98.56,137.67,82.86,80.67,ons.org.br
2021-03-01 00:00:00,Brazil,South Brazil,BR-S,86.72,124.50,84.92,83.30,ons.org.br
2021-03-02 00:00:00,Brazil,South Brazil,BR-S,98.28,138.51,82.91,81.47,ons.org.br
2021-03-03 00:00:00,Brazil,South Brazil,BR-S,101.42,142.38,82.36,81.04,ons.org.br
2021-03-04 00:00:00,Brazil,South Brazil,BR-S,105.05,146.88,81.73,80.58,ons.org.br
2021-03-05 00:00:00,Brazil,South Brazil,BR-S,108.48,150.72,81.13,80.14,ons.org.br
2021-03-06 00:00:00,Brazil,South Brazil,BR-S,104.54,146.21,81.82,80.35,ons.org.br
2021-03-07 00:00:00,Brazil,South Brazil,BR-S,116.80,160.86,79.69,77.43,ons.org.br
2021-03-08 00:00:00,Brazil,South Brazil,BR-S,105.27,147.36,81.69,80.21,ons.org.br
2021-03-09 00:00:00,Brazil,South Brazil,BR-S,110.46,153.40,80.79,79.35,ons.org.br
2021-03-10 00:00:00,Brazil,South Brazil,BR-S,114.11,157.68,80.16,78.73,ons.org.br
2021-03-11 00:00:00,Brazil,South Brazil,BR-S,111.33,154.58,80.64,79.03,ons.org.br
2021-03-12 00:00:00,Brazil,South Brazil,BR-S,115.10,159.06,79.98,78.39,ons.org.br
2021-03-13 00:00:00,Brazil,South Brazil,BR-S,125.30,170.80,78.21,76.17,ons.org.br
2021-03-14 00:00:00,Brazil,South Brazil,BR-S,118.00,162.12,79.48,77.01,ons.org.br
2021-03-15 00:00:00,Brazil,South Brazil,BR-S,90.51,129.90,84.26,82.57,ons.org.br
2021-03-16 00:00:00,Brazil,South Brazil,BR-S,94.03,133.64,83.65,82.30,ons.org.br
2021-03-17 00:00:00,Brazil,South Brazil,BR-S,93.85,133.41,83.68,82.21,ons.org.br
2021-03-18 00:00:00,Brazil,South Brazil,BR-S,88.65,127.39,84.58,83.17,ons.org.br
2021-03-19 00:00:00,Brazil,South Brazil,BR-S,89.04,128.17,84.51,82.91,ons.org.br
2021-03-20 00:00:00,Brazil,South Brazil,BR-S,117.52,161.23,79.01,76.90,ons.org.br
2021-03-21 00:00:00,Brazil,South Brazil,BR-S,117.87,161.71,79.29,76.76,ons.org.br
2021-03-22 00:00:00,Brazil,South Brazil,BR-S,95.00,135.49,83.09,81.50,ons.org.br
2021-03-23 00:00:00,Brazil,South Brazil,BR-S,94.49,135.03,83.17,81.84,ons.org.br
2021-03-24 00:00:00,Brazil,South Brazil,BR-S,102.15,144.27,81.56,80.07,ons.org.br
2021-03-25 00:00:00,Brazil,South Brazil,BR-S,99.11,139.83,82.40,81.20,ons.org.br
2021-03-26 00:00:00,Brazil,South Brazil,BR-S,92.71,132.32,83.88,82.91,ons.org.br
2021-03-27 00:00:00,Brazil,South Brazil,BR-S,118.54,162.99,79.39,78.44,ons.org.br
2021-03-28 00:00:00,Brazil,South Brazil,BR-S,148.93,198.67,74.10,72.54,ons.org.br
2021-03-29 00:00:00,Brazil,South Brazil,BR-S,108.56,151.07,81.12,80.36,ons.org.br
2021-03-30 00:00:00,Brazil,South Brazil,BR-S,111.28,154.15,80.16,79.57,Electricity Maps Estimation; ons.org.br
2021-03-31 00:00:00,Brazil,South Brazil,BR-S,130.54,177.44,76.54,75.44,ons.org.br
2021-04-01 00:00:00,Brazil,South Brazil,BR-S,129.84,176.51,76.89,75.45,ons.org.br
2021-04-02 00:00:00,Brazil,South Brazil,BR-S,110.86,153.62,80.65,78.67,ons.org.br
2021-04-03 00:00:00,Brazil,South Brazil,BR-S,105.87,147.45,81.59,79.29,ons.org.br
2021-04-04 00:00:00,Brazil,South Brazil,BR-S,111.12,152.96,80.67,78.16,ons.org.br
2021-04-05 00:00:00,Brazil,South Brazil,BR-S,110.78,152.67,80.73,78.75,ons.org.br
2021-04-06 00:00:00,Brazil,South Brazil,BR-S,118.05,161.98,79.47,77.59,ons.org.br
2021-04-07 00:00:00,Brazil,South Brazil,BR-S,118.92,162.47,79.32,77.72,Electricity Maps Estimation; ons.org.br
2021-04-08 00:00:00,Brazil,South Brazil,BR-S,124.11,168.27,78.42,76.61,ons.org.br
2021-04-09 00:00:00,Brazil,South Brazil,BR-S,124.65,169.48,78.32,76.53,ons.org.br
2021-04-10 00:00:00,Brazil,South Brazil,BR-S,146.20,195.08,74.57,72.26,ons.org.br
2021-04-11 00:00:00,Brazil,South Brazil,BR-S,149.77,198.24,73.95,71.62,ons.org.br
2021-04-12 00:00:00,Brazil,South Brazil,BR-S,134.71,181.43,76.57,74.83,ons.org.br
2021-04-13 00:00:00,Brazil,South Brazil,BR-S,142.23,190.91,75.26,73.46,ons.org.br
2021-04-14 00:00:00,Brazil,South Brazil,BR-S,134.17,180.99,76.67,74.82,ons.org.br
2021-04-15 00:00:00,Brazil,South Brazil,BR-S,135.78,182.67,76.39,74.43,ons.org.br
2021-04-16 00:00:00,Brazil,South Brazil,BR-S,139.70,187.84,75.70,73.53,ons.org.br
2021-04-17 00:00:00,Brazil,South Brazil,BR-S,131.20,177.93,77.18,75.51,ons.org.br
2021-04-18 00:00:00,Brazil,South Brazil,BR-S,146.12,195.02,74.59,72.84,ons.org.br
2021-04-19 00:00:00,Brazil,South Brazil,BR-S,125.60,170.84,78.16,76.82,ons.org.br
2021-04-20 00:00:00,Brazil,South Brazil,BR-S,124.38,168.99,78.37,77.18,ons.org.br
2021-04-21 00:00:00,Brazil,South Brazil,BR-S,139.64,186.52,75.72,74.33,ons.org.br
2021-04-22 00:00:00,Brazil,South Brazil,BR-S,129.22,174.43,77.53,76.28,ons.org.br
2021-04-23 00:00:00,Brazil,South Brazil,BR-S,138.21,185.22,75.96,74.49,ons.org.br
2021-04-24 00:00:00,Brazil,South Brazil,BR-S,137.09,184.36,76.16,74.40,ons.org.br
2021-04-25 00:00:00,Brazil,South Brazil,BR-S,142.31,189.96,75.25,73.51,ons.org.br
2021-04-26 00:00:00,Brazil,South Brazil,BR-S,127.00,172.20,77.91,76.55,ons.org.br
2021-04-27 00:00:00,Brazil,South Brazil,BR-S,130.95,177.15,77.23,75.92,ons.org.br
2021-04-28 00:00:00,Brazil,South Brazil,BR-S,142.55,191.01,75.21,73.74,ons.org.br
2021-04-29 00:00:00,Brazil,South Brazil,BR-S,143.66,192.55,75.02,73.44,ons.org.br
2021-04-30 00:00:00,Brazil,South Brazil,BR-S,147.04,196.17,74.43,72.78,ons.org.br
2021-05-01 00:00:00,Brazil,South Brazil,BR-S,136.14,182.83,76.32,74.49,ons.org.br
2021-05-02 00:00:00,Brazil,South Brazil,BR-S,141.34,189.52,75.42,73.41,ons.org.br
2021-05-03 00:00:00,Brazil,South Brazil,BR-S,125.80,171.06,78.12,76.49,ons.org.br
2021-05-04 00:00:00,Brazil,South Brazil,BR-S,135.53,182.30,76.43,74.92,ons.org.br
2021-05-05 00:00:00,Brazil,South Brazil,BR-S,152.08,201.96,73.55,72.09,ons.org.br
2021-05-06 00:00:00,Brazil,South Brazil,BR-S,164.71,216.62,71.35,69.83,ons.org.br
2021-05-07 00:00:00,Brazil,South Brazil,BR-S,160.65,211.89,72.06,70.52,ons.org.br
2021-05-08 00:00:00,Brazil,South Brazil,BR-S,139.51,187.35,75.74,73.88,ons.org.br
2021-05-09 00:00:00,Brazil,South Brazil,BR-S,151.50,200.67,73.65,71.74,ons.org.br
2021-05-10 00:00:00,Brazil,South Brazil,BR-S,135.28,182.07,76.47,74.80,ons.org.br
2021-05-11 00:00:00,Brazil,South Brazil,BR-S,150.49,199.93,73.83,72.23,ons.org.br
2021-05-12 00:00:00,Brazil,South Brazil,BR-S,159.07,210.36,72.34,70.79,ons.org.br
2021-05-13 00:00:00,Brazil,South Brazil,BR-S,163.92,216.29,71.49,69.86,ons.org.br
2021-05-14 00:00:00,Brazil,South Brazil,BR-S,162.75,214.98,71.70,70.01,ons.org.br
2021-05-15 00:00:00,Brazil,South Brazil,BR-S,134.89,182.16,76.54,74.64,ons.org.br
2021-05-16 00:00:00,Brazil,South Brazil,BR-S,141.11,189.36,75.46,73.30,ons.org.br
2021-05-17 00:00:00,Brazil,South Brazil,BR-S,143.06,191.45,75.12,73.38,ons.org.br
2021-05-18 00:00:00,Brazil,South Brazil,BR-S,166.69,219.26,71.01,69.33,ons.org.br
2021-05-19 00:00:00,Brazil,South Brazil,BR-S,170.69,224.21,70.31,68.46,ons.org.br
2021-05-20 00:00:00,Brazil,South Brazil,BR-S,173.82,227.97,69.77,67.85,ons.org.br
2021-05-21 00:00:00,Brazil,South Brazil,BR-S,158.48,209.09,72.44,70.68,ons.org.br
2021-05-22 00:00:00,Brazil,South Brazil,BR-S,150.49,199.03,73.83,71.53,ons.org.br
2021-05-23 00:00:00,Brazil,South Brazil,BR-S,140.05,185.93,75.64,73.33,ons.org.br
2021-05-24 00:00:00,Brazil,South Brazil,BR-S,126.53,170.67,77.99,75.69,ons.org.br
2021-05-25 00:00:00,Brazil,South Brazil,BR-S,133.32,179.13,76.81,74.29,ons.org.br
2021-05-26 00:00:00,Brazil,South Brazil,BR-S,138.08,185.43,75.99,73.34,ons.org.br
2021-05-27 00:00:00,Brazil,South Brazil,BR-S,137.49,184.51,76.09,73.51,ons.org.br
2021-05-28 00:00:00,Brazil,South Brazil,BR-S,128.30,173.64,77.69,75.52,ons.org.br
2021-05-29 00:00:00,Brazil,South Brazil,BR-S,145.97,193.74,74.61,72.29,ons.org.br
2021-05-30 00:00:00,Brazil,South Brazil,BR-S,160.03,210.65,72.17,69.62,ons.org.br
2021-05-31 00:00:00,Brazil,South Brazil,BR-S,162.72,214.14,71.70,69.66,ons.org.br
2021-06-01 00:00:00,Brazil,South Brazil,BR-S,165.66,217.84,71.19,69.34,ons.org.br
2021-06-02 00:00:00,Brazil,South Brazil,BR-S,174.86,228.41,69.59,67.49,ons.org.br
2021-06-03 00:00:00,Brazil,South Brazil,BR-S,184.50,239.95,67.91,65.50,ons.org.br
2021-06-04 00:00:00,Brazil,South Brazil,BR-S,163.80,215.21,71.51,69.75,ons.org.br
2021-06-05 00:00:00,Brazil,South Brazil,BR-S,180.91,235.36,68.54,66.94,ons.org.br
2021-06-06 00:00:00,Brazil,South Brazil,BR-S,193.38,250.27,66.37,65.33,ons.org.br
2021-06-07 00:00:00,Brazil,South Brazil,BR-S,163.56,215.16,71.56,70.88,ons.org.br
2021-06-08 00:00:00,Brazil,South Brazil,BR-S,163.64,215.64,70.63,69.71,ons.org.br
2021-06-09 00:00:00,Brazil,South Brazil,BR-S,160.08,211.42,71.00,69.97,ons.org.br
2021-06-10 00:00:00,Brazil,South Brazil,BR-S,166.77,220.13,69.83,68.82,ons.org.br
2021-06-11 00:00:00,Brazil,South Brazil,BR-S,148.71,198.62,72.88,72.03,ons.org.br
2021-06-12 00:00:00,Brazil,South Brazil,BR-S,174.97,229.70,67.90,66.69,ons.org.br
2021-06-13 00:00:00,Brazil,South Brazil,BR-S,216.11,277.74,61.64,60.50,ons.org.br
2021-06-14 00:00:00,Brazil,South Brazil,BR-S,184.69,240.46,67.81,66.96,ons.org.br
2021-06-15 00:00:00,Brazil,South Brazil,BR-S,168.46,221.02,70.70,70.03,ons.org.br
2021-06-16 00:00:00,Brazil,South Brazil,BR-S,163.48,215.34,71.57,70.94,ons.org.br
2021-06-17 00:00:00,Brazil,South Brazil,BR-S,163.71,215.89,71.53,70.84,ons.org.br
2021-06-18 00:00:00,Brazil,South Brazil,BR-S,170.43,223.85,70.36,69.65,ons.org.br
2021-06-19 00:00:00,Brazil,South Brazil,BR-S,177.50,231.77,69.13,68.46,ons.org.br
2021-06-20 00:00:00,Brazil,South Brazil,BR-S,186.64,242.70,67.54,66.96,ons.org.br
2021-06-21 00:00:00,Brazil,South Brazil,BR-S,132.58,179.63,76.94,76.65,ons.org.br
2021-06-22 00:00:00,Brazil,South Brazil,BR-S,129.31,175.46,77.51,77.22,ons.org.br
2021-06-23 00:00:00,Brazil,South Brazil,BR-S,123.21,167.14,78.57,78.35,ons.org.br
2021-06-24 00:00:00,Brazil,South Brazil,BR-S,116.57,159.29,79.73,79.51,ons.org.br
2021-06-25 00:00:00,Brazil,South Brazil,BR-S,106.89,148.64,81.41,81.26,ons.org.br
2021-06-26 00:00:00,Brazil,South Brazil,BR-S,126.28,171.25,78.04,77.88,ons.org.br
2021-06-27 00:00:00,Brazil,South Brazil,BR-S,160.03,210.31,72.17,71.82,ons.org.br
2021-06-28 00:00:00,Brazil,South Brazil,BR-S,119.14,162.37,79.28,79.09,ons.org.br
2021-06-29 00:00:00,Brazil,South Brazil,BR-S,101.43,141.50,82.36,82.24,ons.org.br
2021-06-30 00:00:00,Brazil,South Brazil,BR-S,104.60,146.02,81.81,81.70,ons.org.br
2021-07-01 00:00:00,Brazil,South Brazil,BR-S,112.03,155.17,80.52,80.33,ons.org.br
2021-07-02 00:00:00,Brazil,South Brazil,BR-S,127.62,173.39,77.81,77.56,ons.org.br
2021-07-03 00:00:00,Brazil,South Brazil,BR-S,153.97,204.50,73.22,72.90,ons.org.br
2021-07-04 00:00:00,Brazil,South Brazil,BR-S,190.74,247.66,66.83,66.23,ons.org.br
2021-07-05 00:00:00,Brazil,South Brazil,BR-S,138.35,186.01,75.94,75.65,ons.org.br
2021-07-06 00:00:00,Brazil,South Brazil,BR-S,119.74,163.47,79.18,78.98,ons.org.br
2021-07-07 00:00:00,Brazil,South Brazil,BR-S,111.30,153.81,80.64,80.49,ons.org.br
2021-07-08 00:00:00,Brazil,South Brazil,BR-S,94.98,135.36,83.48,83.35,ons.org.br
2021-07-09 00:00:00,Brazil,South Brazil,BR-S,107.22,150.58,79.80,78.85,ons.org.br
2021-07-10 00:00:00,Brazil,South Brazil,BR-S,167.06,221.52,68.12,66.35,Electricity Maps Estimation; ons.org.br
2021-07-11 00:00:00,Brazil,South Brazil,BR-S,195.99,256.13,63.40,61.86,ons.org.br
2021-07-12 00:00:00,Brazil,South Brazil,BR-S,116.60,161.02,78.94,78.45,ons.org.br
2021-07-13 00:00:00,Brazil,South Brazil,BR-S,93.03,132.85,83.82,83.75,ons.org.br
2021-07-14 00:00:00,Brazil,South Brazil,BR-S,83.02,120.96,85.56,85.52,ons.org.br
2021-07-15 00:00:00,Brazil,South Brazil,BR-S,79.74,117.02,86.13,86.10,ons.org.br
2021-07-16 00:00:00,Brazil,South Brazil,BR-S,85.08,123.81,85.20,85.18,ons.org.br
2021-07-17 00:00:00,Brazil,South Brazil,BR-S,97.43,137.61,83.06,83.02,ons.org.br
2021-07-18 00:00:00,Brazil,South Brazil,BR-S,149.62,197.61,73.98,73.71,ons.org.br
2021-07-19 00:00:00,Brazil,South Brazil,BR-S,106.95,148.19,81.40,81.27,ons.org.br
2021-07-20 00:00:00,Brazil,South Brazil,BR-S,100.83,141.82,82.46,82.38,ons.org.br
2021-07-21 00:00:00,Brazil,South Brazil,BR-S,103.51,145.08,82.00,81.88,ons.org.br
2021-07-22 00:00:00,Brazil,South Brazil,BR-S,96.09,136.52,83.29,83.17,ons.org.br
2021-07-23 00:00:00,Brazil,South Brazil,BR-S,99.97,140.86,82.61,82.28,ons.org.br
2021-07-24 00:00:00,Brazil,South Brazil,BR-S,135.35,184.50,73.90,72.47,ons.org.br
2021-07-25 00:00:00,Brazil,South Brazil,BR-S,163.69,217.00,68.88,66.25,ons.org.br
2021-07-26 00:00:00,Brazil,South Brazil,BR-S,101.38,142.52,81.85,81.20,ons.org.br
2021-07-27 00:00:00,Brazil,South Brazil,BR-S,72.21,107.58,87.44,87.40,ons.org.br
2021-07-28 00:00:00,Brazil,South Brazil,BR-S,64.72,98.58,88.74,88.74,ons.org.br
2021-07-29 00:00:00,Brazil,South Brazil,BR-S,69.72,104.72,87.87,87.87,ons.org.br
2021-07-30 00:00:00,Brazil,South Brazil,BR-S,93.99,134.03,83.65,83.26,ons.org.br
2021-07-31 00:00:00,Brazil,South Brazil,BR-S,123.25,167.82,78.57,77.58,ons.org.br
2021-08-01 00:00:00,Brazil,South Brazil,BR-S,213.77,274.28,62.82,60.49,ons.org.br
2021-08-02 00:00:00,Brazil,South Brazil,BR-S,139.68,187.51,75.71,74.88,ons.org.br
2021-08-03 00:00:00,Brazil,South Brazil,BR-S,112.64,156.13,80.41,79.95,ons.org.br
2021-08-04 00:00:00,Brazil,South Brazil,BR-S,122.21,167.22,78.74,78.10,ons.org.br
2021-08-05 00:00:00,Brazil,South Brazil,BR-S,106.05,147.89,81.10,80.37,ons.org.br
2021-08-06 00:00:00,Brazil,South Brazil,BR-S,98.41,139.88,81.16,80.32,ons.org.br
2021-08-07 00:00:00,Brazil,South Brazil,BR-S,148.65,200.82,70.09,68.13,ons.org.br
2021-08-08 00:00:00,Brazil,South Brazil,BR-S,209.08,271.13,60.50,57.54,ons.org.br
2021-08-09 00:00:00,Brazil,South Brazil,BR-S,104.51,146.20,81.54,81.11,ons.org.br
2021-08-10 00:00:00,Brazil,South Brazil,BR-S,85.27,123.28,85.17,85.01,ons.org.br
2021-08-11 00:00:00,Brazil,South Brazil,BR-S,76.26,113.18,86.74,86.71,ons.org.br
2021-08-12 00:00:00,Brazil,South Brazil,BR-S,71.81,108.19,87.51,87.37,ons.org.br
2021-08-13 00:00:00,Brazil,South Brazil,BR-S,67.28,102.41,88.30,88.20,ons.org.br
2021-08-14 00:00:00,Brazil,South Brazil,BR-S,101.12,141.53,82.41,82.04,ons.org.br
2021-08-15 00:00:00,Brazil,South Brazil,BR-S,205.36,267.08,61.44,58.70,ons.org.br
2021-08-16 00:00:00,Brazil,South Brazil,BR-S,146.53,198.98,70.70,68.92,ons.org.br
2021-08-17 00:00:00,Brazil,South Brazil,BR-S,125.58,173.40,75.43,74.08,ons.org.br
2021-08-18 00:00:00,Brazil,South Brazil,BR-S,124.73,172.91,74.60,73.06,ons.org.br
2021-08-19 00:00:00,Brazil,South Brazil,BR-S,140.12,190.75,71.90,70.43,ons.org.br
2021-08-20 00:00:00,Brazil,South Brazil,BR-S,138.50,188.98,72.56,71.20,ons.org.br
2021-08-21 00:00:00,Brazil,South Brazil,BR-S,156.15,210.89,68.21,66.41,ons.org.br
2021-08-22 00:00:00,Brazil,South Brazil,BR-S,205.01,266.77,59.94,57.15,ons.org.br
2021-08-23 00:00:00,Brazil,South Brazil,BR-S,142.70,193.57,72.28,70.92,ons.org.br
2021-08-24 00:00:00,Brazil,South Brazil,BR-S,106.85,149.21,80.54,80.14,ons.org.br
2021-08-25 00:00:00,Brazil,South Brazil,BR-S,83.44,120.80,85.49,85.48,ons.org.br
2021-08-26 00:00:00,Brazil,South Brazil,BR-S,122.52,169.39,75.95,74.85,Electricity Maps Estimation; ons.org.br
2021-08-27 00:00:00,Brazil,South Brazil,BR-S,124.94,171.85,76.44,75.66,ons.org.br
2021-08-28 00:00:00,Brazil,South Brazil,BR-S,163.86,218.06,68.10,66.68,ons.org.br
2021-08-29 00:00:00,Brazil,South Brazil,BR-S,204.19,264.69,61.35,59.35,ons.org.br
2021-08-30 00:00:00,Brazil,South Brazil,BR-S,147.89,197.29,73.10,71.90,ons.org.br
2021-08-31 00:00:00,Brazil,South Brazil,BR-S,144.43,192.62,74.39,73.10,ons.org.br
2021-09-01 00:00:00,Brazil,South Brazil,BR-S,153.14,203.07,73.06,71.53,ons.org.br
2021-09-02 00:00:00,Brazil,South Brazil,BR-S,164.83,218.58,69.11,66.91,ons.org.br
2021-09-03 00:00:00,Brazil,South Brazil,BR-S,157.34,209.46,70.63,68.69,ons.org.br
2021-09-04 00:00:00,Brazil,South Brazil,BR-S,176.22,232.55,66.87,64.68,ons.org.br
2021-09-05 00:00:00,Brazil,South Brazil,BR-S,216.78,280.65,58.91,55.96,ons.org.br
2021-09-06 00:00:00,Brazil,South Brazil,BR-S,169.46,224.53,67.71,65.67,ons.org.br
2021-09-07 00:00:00,Brazil,South Brazil,BR-S,178.92,234.16,66.42,64.27,ons.org.br
2021-09-08 00:00:00,Brazil,South Brazil,BR-S,141.46,190.05,73.62,72.05,ons.org.br
2021-09-09 00:00:00,Brazil,South Brazil,BR-S,117.26,161.86,78.05,76.90,ons.org.br
2021-09-10 00:00:00,Brazil,South Brazil,BR-S,125.89,172.30,76.42,75.33,Electricity Maps Estimation; ons.org.br
2021-09-11 00:00:00,Brazil,South Brazil,BR-S,178.48,235.38,66.51,64.24,ons.org.br
2021-09-12 00:00:00,Brazil,South Brazil,BR-S,187.14,244.11,65.38,63.39,ons.org.br
2021-09-13 00:00:00,Brazil,South Brazil,BR-S,124.82,171.00,76.74,75.77,ons.org.br
2021-09-14 00:00:00,Brazil,South Brazil,BR-S,119.42,165.33,77.54,76.61,ons.org.br
2021-09-15 00:00:00,Brazil,South Brazil,BR-S,114.79,160.59,77.93,77.10,ons.org.br
2021-09-16 00:00:00,Brazil,South Brazil,BR-S,106.30,150.59,79.64,78.91,ons.org.br
2021-09-17 00:00:00,Brazil,South Brazil,BR-S,112.32,157.41,78.26,77.41,ons.org.br
2021-09-18 00:00:00,Brazil,South Brazil,BR-S,126.21,174.85,75.39,74.35,ons.org.br
2021-09-19 00:00:00,Brazil,South Brazil,BR-S,150.69,203.23,70.70,69.47,ons.org.br
2021-09-20 00:00:00,Brazil,South Brazil,BR-S,95.54,137.33,81.53,80.81,ons.org.br
2021-09-21 00:00:00,Brazil,South Brazil,BR-S,84.67,124.00,83.78,83.19,ons.org.br
